place_id,facility_name,facility_type,address,longitude,latitude,operation_status,public_access_verified,study_access_verified,reading_seats,source_name,source_url,source_record_id,source_reference_date,coordinate_status,source_tier,aggregation_eligible,notes,snapshot_date,coordinate_in_seoul,primary_purpose,activity_mode,economic_activity_required,study_suitability_evidence,evidence_strength,mandatory_purchase,large_cafe_floor_area_m2,wifi_verified,classification_rule,inside_reachable_area_count,reachable_area_count_400m,nearest_area_code,nearest_area_name,nearest_area_distance_m,reachable_by_user_input,reachability_rule
osm:node:13959839335,성균관대학교 중앙학술정보관,university_learning_facility,,126.9941071,37.5882867,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/13959839335,node/13959839335,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=library; access=unknown,2026-09-21,1,study_stay,stay,0,name explicitly identifies a university library or academic-information facility,medium,0,,,explicit_university_library_name,0,3,3110020,서울국제고등학교,40.196,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:368652745,연세대학교김대중도서관,university_learning_facility,,126.9295204,37.556988,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/368652745,node/368652745,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=library; access=unknown,2026-09-21,1,study_stay,stay,0,name explicitly identifies a university library or academic-information facility,medium,0,,,explicit_university_library_name,1,5,3110566,경의선책거리,0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:4661684973,학술정보관,university_learning_facility,,127.0107224,37.5825441,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/4661684973,node/4661684973,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=library; access=unknown,2026-09-21,1,study_stay,stay,0,name explicitly identifies a university library or academic-information facility,medium,0,,,explicit_university_library_name,0,4,3110291,한성대입구역 3번,73.895,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:node:368652777,한국성서대학교 도서관,university_learning_facility,,127.0640902,37.6485623,mapped_current_state,0,1,,OpenStreetMap named study POI,https://www.openstreetmap.org/node/368652777,node/368652777,2026-09-21,osm_geometry,community_map_explicit_name,1,amenity=library; access=unknown,2026-09-21,1,study_stay,stay,0,name explicitly identifies a university library or academic-information facility,medium,0,,,explicit_university_library_name,0,1,3120082,상계백병원,131.551,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:way:357023394,Tom N Toms,large_cafe,,127.0502563875,37.5250208875,mapped_current_state,1,1,,OpenStreetMap large cafe evidence,https://www.openstreetmap.org/way/357023394,way/357023394,2026-09-21,osm_polygon_center,community_map_two_factor_rule,1,amenity=cafe; internet_access=wlan; polygon_floorplate_m2=213.7,2026-09-21,1,study_and_cafe,stay_purchase_mixed,1,cafe polygon floorplate >=165m2 and Wi-Fi tag,medium,1,213.7,1.0,large_floorplate_and_wifi,1,4,3120208,청담사거리(청담동명품거리),0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:way:1497539099,구테로이테(gute Leute),large_cafe,,127.03965646000002,37.51767942,mapped_current_state,1,1,,OpenStreetMap large cafe evidence,https://www.openstreetmap.org/way/1497539099,way/1497539099,2026-09-21,osm_polygon_center,community_map_two_factor_rule,1,amenity=cafe; internet_access=yes; polygon_floorplate_m2=320.3,2026-09-21,1,study_and_cafe,stay_purchase_mixed,1,cafe polygon floorplate >=165m2 and Wi-Fi tag,medium,1,320.3,1.0,large_floorplate_and_wifi,1,7,3120203,강남구청역,0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:way:359088481,꾸머카페,large_cafe,,126.91291546,37.54697682,mapped_current_state,1,1,,OpenStreetMap large cafe evidence,https://www.openstreetmap.org/way/359088481,way/359088481,2026-09-21,osm_polygon_center,community_map_two_factor_rule,1,amenity=cafe; internet_access=yes; polygon_floorplate_m2=424.6,2026-09-21,1,study_and_cafe,stay_purchase_mixed,1,cafe polygon floorplate >=165m2 and Wi-Fi tag,medium,1,424.6,1.0,large_floorplate_and_wifi,0,1,3120103,홍대입구역(홍대),299.205,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:way:1358515278,망우로 30,large_cafe,,127.0568237,37.58807741818182,mapped_current_state,1,1,,OpenStreetMap large cafe evidence,https://www.openstreetmap.org/way/1358515278,way/1358515278,2026-09-21,osm_polygon_center,community_map_two_factor_rule,1,amenity=cafe; internet_access=wlan; polygon_floorplate_m2=195.6,2026-09-21,1,study_and_cafe,stay_purchase_mixed,1,cafe polygon floorplate >=165m2 and Wi-Fi tag,medium,1,195.6,1.0,large_floorplate_and_wifi,1,7,3120065,회기역,0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:way:417037092,브레쉬에비뉴 상계6단지점,large_cafe,,127.06547149999999,37.65210288,mapped_current_state,1,1,,OpenStreetMap large cafe evidence,https://www.openstreetmap.org/way/417037092,way/417037092,2026-09-21,osm_polygon_center,community_map_two_factor_rule,1,amenity=cafe; internet_access=wlan; polygon_floorplate_m2=303.8,2026-09-21,1,study_and_cafe,stay_purchase_mixed,1,cafe polygon floorplate >=165m2 and Wi-Fi tag,medium,1,303.8,1.0,large_floorplate_and_wifi,0,2,3120081,노원역,259.055,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:way:359073692,빈브라더스,large_cafe,,126.91499588000002,37.5457047,mapped_current_state,1,1,,OpenStreetMap large cafe evidence,https://www.openstreetmap.org/way/359073692,way/359073692,2026-09-21,osm_polygon_center,community_map_two_factor_rule,1,amenity=cafe; internet_access=wlan; polygon_floorplate_m2=257.8,2026-09-21,1,study_and_cafe,stay_purchase_mixed,1,cafe polygon floorplate >=165m2 and Wi-Fi tag,medium,1,257.8,1.0,large_floorplate_and_wifi,0,1,3120103,홍대입구역(홍대),314.499,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:way:472156089,스타벅스,large_cafe,,127.01093186,37.53478882,mapped_current_state,1,1,,OpenStreetMap large cafe evidence,https://www.openstreetmap.org/way/472156089,way/472156089,2026-09-21,osm_polygon_center,community_map_two_factor_rule,1,amenity=cafe; internet_access=yes; polygon_floorplate_m2=224.1,2026-09-21,1,study_and_cafe,stay_purchase_mixed,1,cafe polygon floorplate >=165m2 and Wi-Fi tag,medium,1,224.1,1.0,large_floorplate_and_wifi,1,3,3110099,유엔빌리지길,0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:way:358992460,엔트러사이트,large_cafe,,126.91841506,37.54587096,mapped_current_state,1,1,,OpenStreetMap large cafe evidence,https://www.openstreetmap.org/way/358992460,way/358992460,2026-09-21,osm_polygon_center,community_map_two_factor_rule,1,amenity=cafe; internet_access=wlan; polygon_floorplate_m2=256.2,2026-09-21,1,study_and_cafe,stay_purchase_mixed,1,cafe polygon floorplate >=165m2 and Wi-Fi tag,medium,1,256.2,1.0,large_floorplate_and_wifi,0,1,3120103,홍대입구역(홍대),227.586,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:way:380980779,우리동네커피집,large_cafe,,127.04269088000001,37.68886906,mapped_current_state,1,1,,OpenStreetMap large cafe evidence,https://www.openstreetmap.org/way/380980779,way/380980779,2026-09-21,osm_polygon_center,community_map_two_factor_rule,1,amenity=cafe; internet_access=wlan; polygon_floorplate_m2=247.5,2026-09-21,1,study_and_cafe,stay_purchase_mixed,1,cafe polygon floorplate >=165m2 and Wi-Fi tag,medium,1,247.5,1.0,large_floorplate_and_wifi,1,2,3110406,도봉산역 1번,0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:way:600087107,제비다방,large_cafe,,126.92303563333333,37.54660141666667,mapped_current_state,1,1,,OpenStreetMap large cafe evidence,https://www.openstreetmap.org/way/600087107,way/600087107,2026-09-21,osm_polygon_center,community_map_two_factor_rule,1,amenity=cafe; internet_access=wlan; polygon_floorplate_m2=267.7,2026-09-21,1,study_and_cafe,stay_purchase_mixed,1,cafe polygon floorplate >=165m2 and Wi-Fi tag,medium,1,267.7,1.0,large_floorplate_and_wifi,0,1,3120103,홍대입구역(홍대),284.599,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:way:470706340,카페252,large_cafe,,127.08068329999999,37.594783166666666,mapped_current_state,1,1,,OpenStreetMap large cafe evidence,https://www.openstreetmap.org/way/470706340,way/470706340,2026-09-21,osm_polygon_center,community_map_two_factor_rule,1,amenity=cafe; internet_access=wlan; polygon_floorplate_m2=555.5,2026-09-21,1,study_and_cafe,stay_purchase_mixed,1,cafe polygon floorplate >=165m2 and Wi-Fi tag,medium,1,555.5,1.0,large_floorplate_and_wifi,1,12,3110255,상봉역 4번,0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:way:1348643914,컴포즈커피,large_cafe,,127.07984389999999,37.62335592,mapped_current_state,1,1,,OpenStreetMap large cafe evidence,https://www.openstreetmap.org/way/1348643914,way/1348643914,2026-09-21,osm_polygon_center,community_map_two_factor_rule,1,amenity=cafe; internet_access=wlan; polygon_floorplate_m2=247.3,2026-09-21,1,study_and_cafe,stay_purchase_mixed,1,cafe polygon floorplate >=165m2 and Wi-Fi tag,medium,1,247.3,1.0,large_floorplate_and_wifi,0,5,3110438,경춘선숲길 우측,41.501,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:way:357086911,할리스,large_cafe,,126.99425235,37.534667875000004,mapped_current_state,1,1,,OpenStreetMap large cafe evidence,https://www.openstreetmap.org/way/357086911,way/357086911,2026-09-21,osm_polygon_center,community_map_two_factor_rule,1,amenity=cafe; internet_access=wlan; polygon_floorplate_m2=200.2,2026-09-21,1,study_and_cafe,stay_purchase_mixed,1,cafe polygon floorplate >=165m2 and Wi-Fi tag,medium,1,200.2,1.0,large_floorplate_and_wifi,2,10,3001491,이태원 관광특구,0.0,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:way:1272157465,경희대학교 중앙도서관,university_learning_facility,,127.0530654,37.5968872,mapped_current_state,0,1,,OpenStreetMap 보완 POI,https://www.openstreetmap.org/way/1272157465,way/1272157465,2026-09-21,osm_geometry,community_map_supplement,1,amenity=library; access=unknown,2026-09-21,1,study_stay,stay,0,university library or academic-information facility name,medium,0,,,public_or_explicit_study_facility,0,2,3110214,경희대후문,173.117,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:way:448710668,고려대학교 의학도서관,university_learning_facility,,127.0265274,37.5878118,mapped_current_state,0,1,,OpenStreetMap 보완 POI,https://www.openstreetmap.org/way/448710668,way/448710668,2026-09-21,osm_geometry,community_map_supplement,1,amenity=library; access=unknown,2026-09-21,1,study_stay,stay,0,university library or academic-information facility name,medium,0,,,public_or_explicit_study_facility,0,6,3110312,안암역 2번,151.306,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:way:854272223,배화여자대학 도서관,university_learning_facility,,126.967505,37.5784102,mapped_current_state,0,1,,OpenStreetMap 보완 POI,https://www.openstreetmap.org/way/854272223,way/854272223,2026-09-21,osm_geometry,community_map_supplement,1,amenity=library; access=unknown,2026-09-21,1,study_stay,stay,0,university library or academic-information facility name,medium,0,,,public_or_explicit_study_facility,0,8,3110008,배화여자대학교(박노수미술관),54.828,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
osm:way:324328456,연세대학교 의과대학 의학도서관,university_learning_facility,,126.9403049,37.5614862,mapped_current_state,0,1,,OpenStreetMap 보완 POI,https://www.openstreetmap.org/way/324328456,way/324328456,2026-09-21,osm_geometry,community_map_supplement,1,amenity=library; access=unknown,2026-09-21,1,study_stay,stay,0,university library or academic-information facility name,medium,0,,,public_or_explicit_study_facility,0,6,3120096,"이화여대(이대역, 이대)",138.258,1,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%; POI inside or <=400m
