area_code,time_slot,purpose,inflow_count,source_row_count,time_slot_inflow_total,purpose_share,source_period
3110371,evening,return_home,38675.948373337145,62,60400.96045439208,0.6403200889916446,20260801-20260831
3110371,evening,school,136.90654003897393,62,60400.96045439208,0.0022666285272458565,20260801-20260831
3110371,evening,shopping,7.059533107077449,31,60400.96045439208,0.00011687782866313862,20260801-20260831
3110371,morning,commute,10645.955677636923,62,30779.926903207914,0.3458733255317572,20260801-20260831
3110371,morning,other,13046.712253778296,62,30779.926903207914,0.4238708004345051,20260801-20260831
3110371,morning,return_home,3969.3804203924783,62,30779.926903207914,0.12896003401420636,20260801-20260831
3110371,morning,school,3115.665906768151,62,30779.926903207914,0.10122395405830004,20260801-20260831
3110371,morning,shopping,2.21264463206549,31,30779.926903207914,7.188596123127523e-05,20260801-20260831
3110371,night,commute,437.4999912408194,62,19697.346576118067,0.022211113032415426,20260801-20260831
3110371,night,other,6725.978018960128,62,19697.346576118067,0.3414661966254379,20260801-20260831
3110371,night,return_home,12476.808241276376,62,19697.346576118067,0.6334258369806931,20260801-20260831
3110371,night,school,56.89592537795098,59,19697.346576118067,0.0028885070970388524,20260801-20260831
3110371,night,shopping,0.16439926279488892,22,19697.346576118067,8.346264414833105e-06,20260801-20260830
3110372,daytime,commute,8921.182346305271,124,76561.57222261652,0.11652297735429637,20260801-20260831
3110372,daytime,other,49292.21049814562,124,76561.57222261652,0.6438244287201896,20260801-20260831
3110372,daytime,return_home,18124.62816139735,124,76561.57222261652,0.23673270591540022,20260801-20260831
3110372,daytime,school,223.55121676827483,124,76561.57222261652,0.0029198880101137356,20260801-20260831
3110372,evening,commute,775.4150967480978,124,71800.37228699733,0.01079959716153897,20260801-20260831
3110372,evening,other,38289.89194278581,124,71800.37228699733,0.5332826380026989,20260801-20260831
3110372,evening,return_home,32704.918778127387,124,71800.37228699733,0.4554978997518384,20260801-20260831
3110372,evening,school,30.146469336038066,117,71800.37228699733,0.00041986508392377007,20260801-20260831
3110372,morning,commute,13296.449960050682,124,29401.509250111467,0.4522369871199817,20260801-20260831
3110372,morning,other,12724.291049922187,124,29401.509250111467,0.43277679869015384,20260801-20260831
3110372,morning,return_home,3211.181331164399,124,29401.509250111467,0.10921824807861606,20260801-20260831
3110372,morning,school,169.58690897419748,121,29401.509250111467,0.005767966111248338,20260801-20260831
3110372,night,commute,381.0787802429718,124,22693.23029307022,0.016792619442959646,20260801-20260831
3110372,night,other,10052.122462639476,124,22693.23029307022,0.4429568788939259,20260801-20260831
3110372,night,return_home,12257.200623664565,124,22693.23029307022,0.5401258642057459,20260801-20260831
3110372,night,school,2.8284265232082935,67,22693.23029307022,0.000124637457368597,20260801-20260831
3110373,daytime,commute,12483.58010421088,93,100425.91541973226,0.12430636108255015,20260801-20260831
3110373,daytime,other,66200.06639301445,93,100425.91541973226,0.6591930590458633,20260801-20260831
3110373,daytime,return_home,21383.414051283715,93,100425.91541973226,0.21292725052006026,20260801-20260831
3110373,daytime,school,358.85487122321445,93,100425.91541973226,0.0035733293515261754,20260801-20260831
3110373,evening,commute,1062.4263205518787,93,78646.08586562447,0.013508953546234348,20260801-20260831
3110373,evening,other,40870.27509714913,93,78646.08586562447,0.5196733524282507,20260801-20260831
3110373,evening,return_home,36649.98716097644,93,78646.08586562447,0.4660115854156683,20260801-20260831
3110373,evening,school,63.39728694701518,84,78646.08586562447,0.0008061086098466039,20260801-20260831
3110373,morning,commute,21430.13322107128,93,43574.12388172206,0.491808700026681,20260801-20260831
3110373,morning,other,17773.947504637512,93,43574.12388172206,0.4079014314294248,20260801-20260831
3110373,morning,return_home,3922.7452734947738,93,43574.12388172206,0.0900246505045679,20260801-20260831
3110373,morning,school,447.297882518492,93,43574.12388172206,0.010265218039326295,20260801-20260831
3110373,night,commute,537.4316770344102,93,25562.6507190889,0.021024098124263903,20260801-20260831
3110373,night,other,10656.39432393375,93,25562.6507190889,0.41687360364299353,20260801-20260831
3110373,night,return_home,14351.510479641469,93,25562.6507190889,0.5614249726036621,20260801-20260831
3110373,night,school,17.314238479269278,71,25562.6507190889,0.0006773256290803941,20260801-20260831
3110374,daytime,commute,12288.17846402131,62,128214.24209153435,0.09584097884577103,20260801-20260831
3110374,daytime,other,67343.2532486925,62,128214.24209153435,0.5252400369111491,20260801-20260831
3110374,daytime,return_home,33702.08830475239,62,128214.24209153435,0.26285760267328095,20260801-20260831
3110374,daytime,school,1251.4288684431376,62,128214.24209153435,0.00976045131982858,20260801-20260831
3110374,daytime,shopping,13629.293205625012,31,128214.24209153435,0.1063009302499704,20260801-20260831
3110374,evening,commute,1562.2256232994102,62,103499.88123847097,0.01509398469453248,20260801-20260831
3110374,evening,other,41267.46202729956,62,103499.88123847097,0.39871989739018576,20260801-20260831
3110374,evening,return_home,56943.902287918936,62,103499.88123847097,0.5501832621113467,20260801-20260831
3110374,evening,school,188.59073814166285,62,103499.88123847097,0.00182213482648484,20260801-20260831
3110374,evening,shopping,3537.7005618114085,31,103499.88123847097,0.034180720977450195,20260801-20260831
3110374,morning,commute,19761.93250174514,62,48221.66007116461,0.40981443759051134,20260801-20260831
3110374,morning,other,20037.268609664574,62,48221.66007116461,0.4155242391094366,20260801-20260831
3110374,morning,return_home,5883.89064552482,62,48221.66007116461,0.12201758788149321,20260801-20260831
3110374,morning,school,1429.7592698898015,62,48221.66007116461,0.029649731423177676,20260801-20260831
3110374,morning,shopping,1108.8090443402752,31,48221.66007116461,0.022994003995381245,20260801-20260831
3110374,night,commute,723.6139789955643,62,33414.37873479718,0.021655766361503667,20260801-20260831
3110374,night,other,12452.374127114244,62,33414.37873479718,0.3726651399370938,20260801-20260831
3110374,night,return_home,20091.2627662285,62,33414.37873479718,0.6012759634314492,20260801-20260831
3110374,night,school,64.74346741044818,59,33414.37873479718,0.0019375930321585,20260801-20260831
3110374,night,shopping,82.38439504841878,22,33414.37873479718,0.002465537237794729,20260801-20260830
3110375,daytime,commute,14300.011070666675,62,171646.99703792008,0.08331058111961918,20260801-20260831
3110375,daytime,other,72606.0196728848,62,171646.99703792008,0.42299615446721006,20260801-20260831
3110375,daytime,return_home,83444.04925753742,62,171646.99703792008,0.48613754215055127,20260801-20260831
3110375,daytime,school,1296.9170368311886,62,171646.99703792008,0.0075557222626194565,20260801-20260831
3110375,evening,commute,1333.694676737658,62,163820.9264823019,0.008141174057404329,20260801-20260831
3110375,evening,other,36125.25779543481,62,163820.9264823019,0.22051674698187923,20260801-20260831
3110375,evening,return_home,126168.55484474754,62,163820.9264823019,0.7701614046138234,20260801-20260831
3110375,evening,school,193.41916538188207,53,163820.9264823019,0.001180674346892903,20260801-20260831
3110375,morning,commute,30418.557523451964,62,87126.68170047451,0.3491302196957915,20260801-20260831
3110375,morning,other,40072.66373052804,62,87126.68170047451,0.4599356127011755,20260801-20260831
3110375,morning,return_home,12481.138334890826,62,87126.68170047451,0.14325276816806454,20260801-20260831
3110375,morning,school,4154.322111603687,62,87126.68170047451,0.04768139943496851,20260801-20260831
3110375,night,commute,1105.6112093354254,62,56681.277069729396,0.019505756865274945,20260801-20260831
3110375,night,other,17341.975458385456,62,56681.277069729396,0.3059559762044763,20260801-20260831
3110375,night,return_home,38074.91663706168,62,56681.277069729396,0.671737099187477,20260801-20260831
3110375,night,school,158.7737649468323,41,56681.277069729396,0.0028011677427717194,20260802-20260831
3110376,daytime,commute,12639.056873425474,62,103093.82587282879,0.1225976120918857,20260801-20260831
3110376,daytime,other,67494.07622184647,62,103093.82587282879,0.6546859198445469,20260801-20260831
3110376,daytime,return_home,22580.708751376107,62,103093.82587282879,0.21903066027669302,20260801-20260831
3110376,daytime,school,379.98402618073555,62,103093.82587282879,0.0036858077868743002,20260801-20260831
3110376,evening,commute,1083.56202817287,62,81257.12511059687,0.013334978645848755,20260801-20260831
3110376,evening,other,41470.56269926811,62,81257.12511059687,0.5103621699983066,20260801-20260831
3110376,evening,return_home,38636.134286342065,62,81257.12511059687,0.47547995617314137,20260801-20260831
3110376,evening,school,66.86609681383209,60,81257.12511059687,0.0008228951827033317,20260801-20260831
3110376,morning,commute,21721.28037795863,62,44522.48040615246,0.48787219804036375,20260801-20260831
3110376,morning,other,18229.22552505557,62,44522.48040615246,0.40943867814104346,20260801-20260831
3110376,morning,return_home,4108.565257977796,62,44522.48040615246,0.09228069102389998,20260801-20260831
3110376,morning,school,463.40924516046636,60,44522.48040615246,0.010408432794692833,20260801-20260831
3110376,night,commute,550.6742573458606,62,26392.79886402768,0.020864564617904445,20260801-20260831
3110376,night,other,10871.720953002778,62,26392.79886402768,0.4119199713911545,20260801-20260831
3110376,night,return_home,14951.993161385697,62,26392.79886402768,0.5665179065856732,20260801-20260831
3110376,night,school,18.410492293344088,41,26392.79886402768,0.0006975574052677242,20260801-20260831
3110377,daytime,commute,12179.491253366195,62,127528.24295711353,0.09550426612136448,20260801-20260831
3110377,daytime,other,66972.72307988859,62,127528.24295711353,0.5251599294942912,20260801-20260831
3110377,daytime,return_home,33875.24632534411,62,127528.24295711353,0.26562936601217046,20260801-20260831
3110377,daytime,school,1264.1706460435757,62,127528.24295711353,0.009912868057538467,20260801-20260831
3110377,daytime,shopping,13236.611652471061,31,127528.24295711353,0.10379357031463533,20260801-20260831
3110377,evening,commute,1540.645094200108,62,103121.52320786886,0.014940092487719834,20260801-20260831
3110377,evening,other,40834.95734106643,62,103121.52320786886,0.3959886944139946,20260801-20260831
3110377,evening,return_home,57120.97533467399,62,103121.52320786886,0.5539190419009955,20260801-20260831
3110377,evening,school,189.1716400544866,62,103121.52320786886,0.0018344535085382792,20260801-20260831
3110377,evening,shopping,3435.7737978738355,31,103121.52320786886,0.03331771768875174,20260801-20260831
3110377,morning,commute,19653.79761646495,62,48328.666826581975,0.406669558814622,20260801-20260831
3110377,morning,other,20147.36288265092,62,48328.666826581975,0.4168822399952768,20260801-20260831
3110377,morning,return_home,5898.403274880894,62,48328.666826581975,0.1220477133384657,20260801-20260831
3110377,morning,school,1552.240555370579,62,48328.666826581975,0.03211842281808626,20260801-20260831
3110377,morning,shopping,1076.8624972146335,31,48328.666826581975,0.022282065033549243,20260801-20260831
3110377,night,commute,719.5026867082839,62,33386.31026206378,0.021550829698178446,20260801-20260831
3110377,night,other,12404.522230299897,62,33386.31026206378,0.3715451672536248,20260801-20260831
3110377,night,return_home,20114.04332169982,62,33386.31026206378,0.6024637991984104,20260801-20260831
3110377,night,school,68.23125338939022,61,33386.31026206378,0.002043689549812879,20260801-20260831
3110377,night,shopping,80.01076996638518,22,33386.31026206378,0.00239651429997342,20260801-20260830
3110378,daytime,commute,12295.03124726519,31,128292.34678761319,0.09583604599282529,20260801-20260831
3110378,daytime,other,67383.20518480871,31,128292.34678761319,0.5252316827313246,20260801-20260831
3110378,daytime,return_home,33714.941433737375,31,128292.34678761319,0.26279776056752746,20260801-20260831
3110378,daytime,school,1251.8732430820257,31,128292.34678761319,0.009757972898839324,20260801-20260831
3110378,daytime,shopping,13647.295678719891,31,128292.34678761319,0.1063765378094834,20260801-20260831
3110378,evening,commute,1563.5310265578123,31,103556.92297497799,0.015098276210230788,20260801-20260831
3110378,evening,other,41294.27935648233,31,103556.92297497799,0.3987592347298701,20260801-20260831
3110378,evening,return_home,56968.08005837725,31,103556.92297497799,0.5501136806869223,20260801-20260831
3110378,evening,school,188.65914255541887,31,103556.92297497799,0.0018217916980886324,20260801-20260831
3110378,evening,shopping,3542.3733910051824,31,103556.92297497799,0.03420701667488817,20260801-20260831
3110378,morning,commute,19773.997563666526,31,48244.74433242899,0.4098684289300898,20260801-20260831
3110378,morning,other,20046.5206620695,31,48244.74433242899,0.4155171913429479,20260801-20260831
3110378,morning,return_home,5886.424513793799,31,48244.74433242899,0.12201172573811489,20260801-20260831
3110378,morning,school,1427.527960139894,31,48244.74433242899,0.02958929474894829,20260801-20260831
3110378,morning,shopping,1110.2736327592738,31,48244.74433242899,0.023013359239899087,20260801-20260831
3110378,night,commute,723.9926529484978,31,33432.53332706582,0.021655333320564685,20260801-20260831
3110378,night,other,12459.95305419626,31,33432.53332706582,0.372689467839672,20260801-20260831
3110378,night,return_home,20101.34055241793,31,33432.53332706582,0.6012508940249699,20260801-20260831
3110378,night,school,64.75385368965665,30,33432.53332706582,0.0019368515408682528,20260801-20260830
3110378,night,shopping,82.49321381348028,22,33432.53332706582,0.002467453273925151,20260801-20260830
3110381,daytime,commute,18012.897671158495,62,203801.7344707792,0.08838441791446656,20260801-20260831
3110381,daytime,other,94131.9092959586,62,203801.7344707792,0.4618798242340528,20260801-20260831
3110381,daytime,return_home,88779.54376109973,62,203801.7344707792,0.43561721391448127,20260801-20260831
3110381,daytime,school,2877.3837425623633,62,203801.7344707792,0.014118543936999312,20260801-20260831
3110381,evening,commute,1829.4534361423282,62,190566.65756913283,0.009600070964558153,20260801-20260831
3110381,evening,other,52157.28998026171,62,190566.65756913283,0.27369577997315897,20260801-20260831
3110381,evening,return_home,136257.79932175548,62,190566.65756913283,0.7150138490114649,20260801-20260831
3110381,evening,school,322.1148309733298,62,190566.65756913283,0.0016903000508180427,20260801-20260831
3110381,morning,commute,30942.250571413373,62,89952.47736074899,0.34398441798685925,20260801-20260831
3110381,morning,other,42804.56728407442,62,89952.47736074899,0.47585756990782235,20260801-20260831
3110381,morning,return_home,13618.941147856262,62,89952.47736074899,0.15140151274809607,20260801-20260831
3110381,morning,school,2586.718357404937,62,89952.47736074899,0.028756499357222354,20260801-20260831
3110381,night,commute,1138.793981315878,62,65066.891149304014,0.01750189629780797,20260801-20260831
3110381,night,other,22313.955797038077,62,65066.891149304014,0.34293871126923753,20260801-20260831
3110381,night,return_home,41541.95487952275,62,65066.891149304014,0.6384499727242171,20260801-20260831
3110381,night,school,72.18649142730588,42,65066.891149304014,0.0011094197087373526,20260801-20260831
3110388,daytime,commute,22456.847046411633,62,304483.87483904016,0.07375381391964693,20260801-20260831
3110388,daytime,other,131844.20756666662,62,304483.87483904016,0.4330088338384542,20260801-20260831
3110388,daytime,return_home,141614.65954276698,62,304483.87483904016,0.4650974033276113,20260801-20260831
3110388,daytime,school,8568.160683194947,62,304483.87483904016,0.028139948914287657,20260801-20260831
3110388,evening,commute,2463.152882220709,62,294747.3478370194,0.008356827975879565,20260801-20260831
3110388,evening,other,65197.06150234852,62,294747.3478370194,0.2211964313870578,20260801-20260831
3110388,evening,return_home,225543.04588636625,62,294747.3478370194,0.7652080588391937,20260801-20260831
3110388,evening,school,1544.0875660839565,62,294747.3478370194,0.005238681797869,20260801-20260831
3110388,morning,commute,35375.65568799772,62,127357.51402364933,0.2777665374453582,20260801-20260831
3110388,morning,other,55679.35950819068,62,127357.51402364933,0.4371894342869432,20260801-20260831
3110388,morning,return_home,21329.441245140886,62,127357.51402364933,0.16747689689655978,20260801-20260831
3110388,morning,school,14973.057582320038,62,127357.51402364933,0.11756713137113883,20260801-20260831
3110388,night,commute,1771.1725648334955,62,113439.83052332279,0.015613321676017044,20260801-20260831
3110388,night,other,33802.43877852104,62,113439.83052332279,0.2979768095789899,20260801-20260831
3110388,night,return_home,76999.2939595967,62,113439.83052332279,0.6787677097575172,20260801-20260831
3110388,night,school,866.9252203715442,52,113439.83052332279,0.0076421589874758125,20260801-20260831
3110389,daytime,commute,5806.318036534673,93,71400.82961022377,0.08132003603083172,20260801-20260831
3110389,daytime,other,37722.35817822769,93,71400.82961022377,0.528318205602842,20260801-20260831
3110389,daytime,return_home,27047.01717649286,93,71400.82961022377,0.37880536296485895,20260801-20260831
3110389,daytime,school,825.1362189685409,93,71400.82961022377,0.011556395401467311,20260801-20260831
3110389,evening,commute,625.7731361217122,93,66254.61447654958,0.009444974377493372,20260801-20260831
3110389,evening,other,19998.28967712017,93,66254.61447654958,0.30183995235831373,20260801-20260831
3110389,evening,return_home,45482.98792354445,93,66254.61447654958,0.6864878511917517,20260801-20260831
3110389,evening,school,147.5637397632522,88,66254.61447654958,0.0022272220724411803,20260801-20260831
3110389,morning,commute,8973.476068881662,93,27240.501766893805,0.3294166952455845,20260801-20260831
3110389,morning,other,12393.321286906259,93,27240.501766893805,0.454959361356854,20260801-20260831
3110389,morning,return_home,4218.848048352943,93,27240.501766893805,0.1548740946277368,20260801-20260831
3110389,morning,school,1654.8563627529418,90,27240.501766893805,0.06074984876982472,20260801-20260831
3110389,night,commute,369.931339908642,93,21068.94248391659,0.0175581351646404,20260801-20260831
3110389,night,other,5994.937064849857,93,21068.94248391659,0.2845390588268118,20260801-20260831
3110389,night,return_home,14663.14722847031,93,21068.94248391659,0.6959602856035002,20260801-20260831
3110389,night,school,40.92685068778124,51,21068.94248391659,0.0019425204050475522,20260801-20260831
3110394,daytime,commute,10703.040376227564,62,100113.21518686527,0.10690936612364228,20260801-20260831
3110394,daytime,other,44411.96904881921,62,100113.21518686527,0.44361744816528476,20260801-20260831
3110394,daytime,return_home,44204.78858506804,62,100113.21518686527,0.4415479864726955,20260801-20260831
3110394,daytime,school,793.4171767504619,62,100113.21518686527,0.007925199238377444,20260801-20260831
3110394,evening,commute,896.4984395510778,62,90352.5975330047,0.009922220987875837,20260801-20260831
3110394,evening,other,22957.62821872823,62,90352.5975330047,0.25408929953941933,20260801-20260831
3110394,evening,return_home,66364.94230903602,62,90352.5975330047,0.734510618632671,20260801-20260831
3110394,evening,school,133.52856568937096,52,90352.5975330047,0.0014778608400338974,20260801-20260831
3110394,morning,commute,13741.32438167325,62,34551.34791332297,0.3977073315965947,20260801-20260831
3110394,morning,other,13820.723222471948,62,34551.34791332297,0.4000053270611387,20260801-20260831
3110394,morning,return_home,6384.236036794382,62,34551.34791332297,0.18477531043970144,20260801-20260831
3110394,morning,school,605.0642723833868,62,34551.34791332297,0.017512030902565007,20260801-20260831
3110394,night,commute,430.26846013753476,62,27438.278225620368,0.015681321422558268,20260801-20260831
3110394,night,other,7006.914980866278,62,27438.278225620368,0.25537006816716373,20260801-20260831
3110394,night,return_home,19958.089963648035,62,27438.278225620368,0.7273812809803881,20260801-20260831
3110394,night,school,43.004820968518715,31,27438.278225620368,0.0015673294298897793,20260801-20260831
3110396,daytime,commute,13151.689395761277,62,163843.93792105006,0.08026961242898445,20260801-20260831
3110396,daytime,other,76156.92266283112,62,163843.93792105006,0.4648137955493241,20260801-20260831
3110396,daytime,return_home,73225.2417078375,62,163843.93792105006,0.44692066509730655,20260801-20260831
3110396,daytime,school,1310.084154620169,62,163843.93792105006,0.00799592692438488,20260801-20260831
3110396,evening,commute,1660.9050735440264,62,173194.1345590905,0.009589845971240773,20260801-20260831
3110396,evening,other,49938.47836112522,62,173194.1345590905,0.28833816161416925,20260801-20260831
3110396,evening,return_home,121361.35048727917,62,173194.1345590905,0.700724368040726,20260801-20260831
3110396,evening,school,233.40063714210282,61,173194.1345590905,0.0013476243738639487,20260801-20260831
3110396,morning,commute,20830.752556800577,62,66014.05406798312,0.3155502695736348,20260801-20260831
3110396,morning,other,28828.905840916428,62,66014.05406798312,0.4367086107335207,20260801-20260831
3110396,morning,return_home,10806.302204040656,62,66014.05406798312,0.16369699386909375,20260801-20260831
3110396,morning,school,5548.093466225457,61,66014.05406798312,0.08404412582375073,20260801-20260831
3110396,night,commute,930.3027043127566,62,57203.58286257223,0.016263014618293166,20260801-20260831
3110396,night,other,17884.73158763045,62,57203.58286257223,0.312650549015388,20260801-20260831
3110396,night,return_home,38237.52309204528,62,57203.58286257223,0.6684462961683426,20260801-20260831
3110396,night,school,151.02547858374402,46,57203.58286257223,0.002640140197976281,20260802-20260831
3110397,daytime,commute,7445.992531594537,62,96221.01318374708,0.07738426654659522,20260801-20260831
3110397,daytime,other,61224.86958253133,62,96221.01318374708,0.6362941685680875,20260801-20260831
3110397,daytime,return_home,27148.9906520167,62,96221.01318374708,0.28215240885244075,20260801-20260831
3110397,daytime,school,401.1604176045195,62,96221.01318374708,0.004169156032876616,20260801-20260831
3110397,evening,commute,649.5639396877012,62,60013.687792918325,0.010823596475675178,20260801-20260831
3110397,evening,other,19331.87665280698,62,60013.687792918325,0.3221244579988661,20260801-20260831
3110397,evening,return_home,39965.565521106786,62,60013.687792918325,0.6659408376804127,20260801-20260831
3110397,evening,school,66.681679316861,58,60013.687792918325,0.0011111078450461347,20260801-20260831
3110397,morning,commute,12862.83479251743,62,42340.24822886988,0.303796867769586,20260801-20260831
3110397,morning,other,24555.47311161824,62,42340.24822886988,0.5799558136476627,20260801-20260831
3110397,morning,return_home,4099.583431499215,62,42340.24822886988,0.09682473776107663,20260801-20260831
3110397,morning,school,822.3568932349962,61,42340.24822886988,0.019422580821674744,20260801-20260831
3110397,night,commute,458.307796843979,62,18402.38210012652,0.024904808211803627,20260801-20260831
3110397,night,other,7223.085717428774,62,18402.38210012652,0.3925081915008771,20260801-20260831
3110397,night,return_home,10693.547873514099,62,18402.38210012652,0.5810958502725894,20260801-20260831
3110397,night,school,27.440712339668277,45,18402.38210012652,0.0014911500147298657,20260801-20260831
3110398,daytime,commute,13818.229730980609,62,136982.5789060849,0.10087581823418854,20260801-20260831
3110398,daytime,other,78014.67459518283,62,136982.5789060849,0.5695226007437749,20260801-20260831
3110398,daytime,return_home,43315.664529379304,62,136982.5789060849,0.31621294383044485,20260801-20260831
3110398,daytime,school,1834.0100505421497,62,136982.5789060849,0.013388637191591675,20260801-20260831
3110398,evening,commute,1188.358859169168,62,111637.43182924137,0.010644806492743944,20260801-20260831
3110398,evening,other,39609.64012349568,62,111637.43182924137,0.35480608497051314,20260801-20260831
3110398,evening,return_home,70493.03782614936,62,111637.43182924137,0.6314462512356452,20260801-20260831
3110398,evening,school,346.395020427161,62,111637.43182924137,0.0031028573010977237,20260801-20260831
3110398,morning,commute,25316.214280008786,62,61432.73551227449,0.41209648355884315,20260801-20260831
3110398,morning,other,26716.644375181007,62,61432.73551227449,0.4348926374903641,20260801-20260831
3110398,morning,return_home,6004.3516419267435,62,61432.73551227449,0.09773863383842074,20260801-20260831
3110398,morning,school,3395.5252151579575,61,61432.73551227449,0.05527224511237203,20260801-20260831
3110398,night,commute,552.495483332495,62,31073.65040869226,0.017780192415949463,20260801-20260831
3110398,night,other,9263.993297289226,62,31073.65040869226,0.2981301899019177,20260801-20260831
3110398,night,return_home,21178.29900822219,62,31073.65040869226,0.6815516918571616,20260801-20260831
3110398,night,school,78.86261984834687,47,31073.65040869226,0.0025379258249711967,20260801-20260831
3110399,daytime,commute,24442.428000581098,31,305684.9758689332,0.07995953327801475,20260801-20260831
3110399,daytime,other,165746.26560500715,31,305684.9758689332,0.5422126656171458,20260801-20260831
3110399,daytime,return_home,113510.50652932691,31,305684.9758689332,0.37133165019531794,20260801-20260831
3110399,daytime,school,1985.7757340180315,31,305684.9758689332,0.006496150909521511,20260801-20260831
3110399,evening,commute,2688.3260772907574,31,279533.08360262733,0.009617201808972175,20260801-20260831
3110399,evening,other,87039.62273005069,31,279533.08360262733,0.311375031564359,20260801-20260831
3110399,evening,return_home,189474.4992651831,31,279533.08360262733,0.6778249530368012,20260801-20260831
3110399,evening,school,330.6355301027734,31,279533.08360262733,0.0011828135898675634,20260801-20260831
3110399,morning,commute,43827.764447080066,31,116543.43217839427,0.3760637869321751,20260801-20260831
3110399,morning,other,52803.33097851008,31,116543.43217839427,0.45307856471640084,20260801-20260831
3110399,morning,return_home,18221.155605383774,31,116543.43217839427,0.15634648186345204,20260801-20260831
3110399,morning,school,1691.1811474203596,29,116543.43217839427,0.01451116648797206,20260801-20260831
3110399,night,commute,1556.2829600905359,31,89434.39751121365,0.01740139144891542,20260801-20260831
3110399,night,other,27221.60789760243,31,89434.39751121365,0.3043751470924738,20260801-20260831
3110399,night,return_home,60554.738410412865,31,89434.39751121365,0.6770855520418781,20260801-20260831
3110399,night,school,101.76824310782642,25,89434.39751121365,0.0011379094167327096,20260801-20260831
3110400,daytime,commute,13704.00967124672,62,136279.7288627433,0.10055794640631383,20260801-20260831
3110400,daytime,other,77559.1948476835,62,136279.7288627433,0.5691176192887697,20260801-20260831
3110400,daytime,return_home,43187.86395891292,62,136279.7288627433,0.31690600149645437,20260801-20260831
3110400,daytime,school,1828.660384900158,62,136279.7288627433,0.01341843280846213,20260801-20260831
3110400,evening,commute,1181.8384048072837,62,111300.98088728944,0.010618400623118404,20260801-20260831
3110400,evening,other,39485.27337464377,62,111300.98088728944,0.3547612344461646,20260801-20260831
3110400,evening,return_home,70288.06302017318,62,111300.98088728944,0.6315134193772418,20260801-20260831
3110400,evening,school,345.8060876651988,62,111300.98088728944,0.00310694555347526,20260801-20260831
3110400,morning,commute,25081.965040008414,62,60991.54346083538,0.4112367652429446,20260801-20260831
3110400,morning,other,26541.018431846303,62,60991.54346083538,0.4351589896866463,20260801-20260831
3110400,morning,return_home,5984.472241750083,62,60991.54346083538,0.09811970483404645,20260801-20260831
3110400,morning,school,3384.08774723058,61,60991.54346083538,0.055484540236362616,20260801-20260831
3110400,night,commute,550.6053510099772,62,30978.386919123033,0.01777385479907242,20260801-20260831
3110400,night,other,9245.873399974416,62,30978.386919123033,0.29846206725072943,20260801-20260831
3110400,night,return_home,21103.423032633713,62,30978.386919123033,0.6812305330077247,20260801-20260831
3110400,night,school,78.48513550492457,47,30978.386919123033,0.00253354494247328,20260801-20260831
3110401,daytime,commute,9223.978364988852,31,108711.97758414499,0.08484785733797667,20260801-20260831
3110401,daytime,other,59694.0008273374,31,108711.97758414499,0.5491023358592956,20260801-20260831
3110401,daytime,return_home,38175.16690746255,31,108711.97758414499,0.3511587936841118,20260801-20260831
3110401,daytime,school,1618.831484356181,31,108711.97758414499,0.014891013118615902,20260801-20260831
3110401,evening,commute,926.0878847997617,31,98104.43067999533,0.009439817125289145,20260801-20260831
3110401,evening,other,34607.260444078165,31,98104.43067999533,0.35275940346632073,20260801-20260831
3110401,evening,return_home,62248.375859241205,31,98104.43067999533,0.6345113612889494,20260801-20260831
3110401,evening,school,322.7064918762064,31,98104.43067999533,0.0032894181194408597,20260801-20260831
3110401,morning,commute,15894.052416656106,31,43686.75297899137,0.3638185796115229,20260801-20260831
3110401,morning,other,19652.476032523646,31,43686.75297899137,0.4498497757884266,20260801-20260831
3110401,morning,return_home,5204.746374435338,31,43686.75297899137,0.11913786261337073,20260801-20260831
3110401,morning,school,2935.478155376278,31,43686.75297899137,0.06719378198667976,20260801-20260831
3110401,night,commute,476.46905658367405,31,27241.885497165185,0.017490311257392806,20260801-20260831
3110401,night,other,8535.160173024413,31,27241.885497165185,0.31331018456533005,20260801-20260831
3110401,night,return_home,18166.577127427165,31,27241.885497165185,0.6668619589241572,20260801-20260831
3110401,night,school,63.67914012993391,25,27241.885497165185,0.0023375452531198848,20260801-20260831
3110402,daytime,commute,12850.05258511445,93,134108.24782735188,0.09581851074258561,20260801-20260831
3110402,daytime,other,77246.04267551834,93,134108.24782735188,0.5759977028032106,20260801-20260831
3110402,daytime,return_home,42570.49713399169,93,134108.24782735188,0.317433847833103,20260801-20260831
3110402,daytime,school,1441.655432727392,93,134108.24782735188,0.010749938621100685,20260801-20260831
3110402,evening,commute,1122.2108978292367,93,110093.69264687032,0.010193235151343053,20260801-20260831
3110402,evening,other,41037.24697224494,93,110093.69264687032,0.372748392624757,20260801-20260831
3110402,evening,return_home,67704.39219243645,93,110093.69264687032,0.6149706723853914,20260801-20260831
3110402,evening,school,229.84258435969355,90,110093.69264687032,0.0020876998385086633,20260801-20260831
3110402,morning,commute,24124.88965621235,93,56357.109682342205,0.428071804820948,20260801-20260831
3110402,morning,other,23864.970777104412,93,56357.109682342205,0.4234598067860421,20260801-20260831
3110402,morning,return_home,5812.461151089029,93,56357.109682342205,0.10313625350645311,20260801-20260831
3110402,morning,school,2554.7880979364186,92,56357.109682342205,0.0453321348865569,20260801-20260831
3110402,night,commute,519.9235141570309,93,31243.586154351404,0.016640967896209936,20260801-20260831
