area_code,area_name,area_type_name,evaluated_quarters,above_expected_quarters,below_expected_quarters,mean_residual_z,mean_actual_to_expected_log_gap,persistent_gap
3130085,용두시장,전통시장,4,1,0,1.9704649190114083,4.468504230112117,not_persistent
3110209,답십리 장령당공원,골목상권,4,2,0,1.4581382350365921,3.0772253539500913,not_persistent
3110962,도산공원북측,골목상권,4,2,0,1.1549407899621773,2.506852458012521,not_persistent
3110184,용두사거리,골목상권,4,2,0,1.0542327427272127,2.301223538031671,not_persistent
3110177,동의초등학교,골목상권,4,2,0,1.0402749990754696,2.2583698109246866,not_persistent
3130104,전곡시장,전통시장,4,1,0,0.9738909864037921,2.129203945339154,not_persistent
3110106,금북초등학교,골목상권,4,2,0,0.973394258622028,2.116561224605964,not_persistent
3130079,한아름시장,전통시장,4,1,0,0.9692334476624613,2.0998418672388706,not_persistent
3110530,아현역 1번,골목상권,4,2,0,0.9598354650319582,2.0893518045863546,not_persistent
3110050,약수역 7번,골목상권,4,2,0,0.9581233454238838,2.0968614605093405,not_persistent
3110589,애오개역 3번,골목상권,4,1,0,0.9566546510208828,2.106699030008895,not_persistent
3120227,잠실역,발달상권,4,1,0,0.9536112913815781,2.0843539939544975,not_persistent
3110320,KB국민은행 종암동지점,골목상권,4,2,0,0.941329754889681,2.054931089679152,not_persistent
3130097,답십리 건축자재시장,전통시장,4,1,0,0.9380022530510325,2.0385678134033256,not_persistent
3110397,도봉산입구,골목상권,4,1,0,0.937859292326608,2.055195097613015,not_persistent
3110197,세종대왕기념관교차로,골목상권,4,2,0,0.932641456701272,2.0445501469883767,not_persistent
3130175,신촌 상인회(신촌상점가),전통시장,4,2,0,0.9248647650427337,2.024428136484957,not_persistent
3110406,도봉산역 1번,골목상권,4,1,0,0.8850226366032231,1.9243537990001611,not_persistent
3110591,충정로역 6번,골목상권,4,0,0,0.8435170949191761,1.8404868721308354,not_persistent
3110002,독립문역 1번,골목상권,4,1,0,0.8225360579477841,1.8145018384021299,not_persistent
3130018,동대문문구완구거리(동대문문구완구시장),전통시장,4,1,0,0.775129459486137,1.694733769261143,not_persistent
3110190,고대앞사거리,골목상권,4,1,0,0.7683515460540364,1.7099618296895445,not_persistent
3130102,이문제일시장,전통시장,4,2,0,0.7670367052112267,1.7606754273489638,not_persistent
3130090,청량리종합시장,전통시장,4,1,0,0.7630247348483596,1.6775753610211233,not_persistent
3120153,노량진역(노량진),발달상권,4,1,0,0.760523896116494,1.6708429328322332,not_persistent
3110023,서울대병원,골목상권,4,1,0,0.755098285825675,1.6232695232467131,not_persistent
3111070,천호초등학교,골목상권,4,0,0,0.7526541933696906,1.6402747293750588,not_persistent
3110389,한일병원,골목상권,4,0,0,0.7503061389880205,1.6356424064026136,not_persistent
3110143,뚝섬유원지역 1번,골목상권,4,0,0,0.7027974076145923,1.5179244954022444,not_persistent
3120040,용산전자상가(용산역),발달상권,4,0,0,0.7020612232448513,1.5488247256278171,not_persistent
3110076,삼각지역 14번,골목상권,4,1,0,0.6870825244185665,1.5174576128381538,not_persistent
3110221,의릉,골목상권,4,0,0,0.6846548451882957,1.4897626195318008,not_persistent
3130084,신성시장(신성골목시장),전통시장,4,1,0,0.6823096218438877,1.4727728040541601,not_persistent
3110114,왕십리파출소,골목상권,4,1,0,0.6821043317079426,1.5218954400732887,not_persistent
3130013,동대문상가A동,전통시장,4,1,0,0.6767813282285289,1.507796811151354,not_persistent
3110048,장충동주민센터,골목상권,4,1,0,0.6750929773449195,1.4932991406839724,not_persistent
3130105,장미제일시장(중화동제일시장),전통시장,4,0,0,0.6697130748330993,1.471694861651935,not_persistent
3111032,방이역 1번,골목상권,4,0,0,0.664609815641443,1.4480866341371748,not_persistent
3110125,사근동살곶이상점가,골목상권,4,0,0,0.6645156348299135,1.443747136416719,not_persistent
3111057,천호공원(해공체육문화센터),골목상권,4,0,0,0.661482117195162,1.4417855344040325,not_persistent
3111071,천동초등학교,골목상권,4,0,0,0.6579991048915579,1.4340807957798178,not_persistent
3110407,도봉역 2번,골목상권,4,0,0,0.6560660659814023,1.428320847740964,not_persistent
3130005,세운상가가동,전통시장,4,1,0,0.6545932118393889,1.3973097018922749,not_persistent
3110201,전농119안전센터,골목상권,4,0,0,0.6538941519693211,1.4188621814671514,not_persistent
3130176,유진상가,전통시장,4,0,0,0.6512855011707133,1.418073062348018,not_persistent
3110032,수족관거리,골목상권,4,1,0,0.6508960852653283,1.4026767412306218,not_persistent
3110396,쌍문역1번(쌍리단길),골목상권,4,0,0,0.6469117796417269,1.4089037097118062,not_persistent
3110189,제기동역 1번,골목상권,4,0,0,0.634469867073128,1.385730656723167,not_persistent
3110004,대신고등학교,골목상권,4,0,0,0.6204288176904237,1.3538842220558394,not_persistent
3130049,신당 미래유산 먹거리 골목형상점가,전통시장,4,0,0,0.6123205046610972,1.3469691369630734,not_persistent
3110536,돈의문센트레빌아파트입구,골목상권,4,0,0,0.6081464847468149,1.316430148473164,not_persistent
3130009,마전교지하쇼핑센터(구 한일상가),전통시장,4,1,0,0.6003230621592024,1.3272346199733818,not_persistent
3110039,회현역 1번,골목상권,4,1,0,0.6000280551811398,1.3248639579798072,not_persistent
3110265,망우역 1번,골목상권,4,0,0,0.5798799367064449,1.2490388864444641,not_persistent
3130021,신설종합시장,전통시장,4,2,0,0.5756446845078554,1.2463852187111226,not_persistent
3120174,논현역 5번,발달상권,4,0,0,0.5752772956200932,1.243977395121206,not_persistent
3120022,북창동(시청역_6번),발달상권,4,0,0,0.572286378622598,1.2457535080519877,not_persistent
3110098,서울독일학교,골목상권,4,0,0,0.5676957835827109,1.2498522856354342,not_persistent
3130196,공덕시장,전통시장,4,0,0,0.5672407233789106,1.2258623089892549,not_persistent
3110232,동대부고,골목상권,4,0,0,0.5621525548404632,1.2256026257818657,not_persistent
3120061,올림픽대교북단,발달상권,4,0,0,0.5570743095112938,1.2115702864248021,not_persistent
3130063,신금호역 골목형상점가,전통시장,4,0,0,0.555106621997709,1.1977773333107118,not_persistent
3110584,아현역 4번,골목상권,4,0,0,0.5469636178380983,1.1965859401806416,not_persistent
3110064,효창공원앞역 2번,골목상권,4,0,0,0.5434074316980454,1.1886956635420942,not_persistent
3130327,"평화시장(남평화시장, 제일평화시장, 신평화패션타운)",전통시장,4,0,0,0.5350298510804061,1.1748254162165832,not_persistent
3110435,서울과학기술대,골목상권,4,0,0,0.5342997489231136,1.1679386724335457,not_persistent
3130091,청량종합도매시장,전통시장,4,0,0,0.5328515526860205,1.1635585505515067,not_persistent
3120039,신당역,발달상권,4,1,0,0.5303996608598283,1.1729435985166132,not_persistent
3130136,수유재래시장,전통시장,4,0,0,0.526825920426935,1.143657807699098,not_persistent
3110123,마장역 3번,골목상권,4,0,0,0.5189838842712734,1.1275191632478698,not_persistent
3110436,상계제일중학교,골목상권,4,0,0,0.5182327037007549,1.135375082955031,not_persistent
3130092,청량리농수산물시장,전통시장,4,0,0,0.5179454845957938,1.1408999236131834,not_persistent
3110131,성수동카페거리,골목상권,4,0,0,0.5159803071359494,1.1253083673133277,not_persistent
3130302,강남시장(강남구 강남시장),전통시장,4,0,0,0.5081434027911983,1.1077898439805054,not_persistent
3110283,성북초등학교앞,골목상권,4,1,0,0.5066748366896742,1.0931269460984874,not_persistent
3110318,KT월곡지사,골목상권,4,0,0,0.5066305044208383,1.1017375487573817,not_persistent
3130075,노룬산시장(노룬산골목시장),전통시장,4,0,0,0.5056652038799413,1.0708615280681633,not_persistent
3110038,경향신문사,골목상권,4,0,0,0.5036257668694675,1.0929157020429043,not_persistent
3110052,장충초등학교,골목상권,4,0,0,0.502515697660707,1.0945332663934364,not_persistent
3111050,강동구청(강동구청역 2번),골목상권,4,0,0,0.4985895816042786,1.091250743834638,not_persistent
3110214,경희대후문,골목상권,4,0,0,0.49440769232872595,1.0701506713434012,not_persistent
3110408,가인초등학교,골목상권,4,0,0,0.487094068160391,1.0580212687023325,not_persistent
3130197,마포시장,전통시장,4,0,0,0.48283792108437396,1.0467346711147512,not_persistent
3001493,동대문패션타운 관광특구,관광특구,4,0,0,0.47693732424759416,1.0289405456146978,not_persistent
3110229,장평중학교,골목상권,4,0,0,0.4746216777682303,1.0321050708335946,not_persistent
3130123,꿈의숲 장곡 골목형상점가,전통시장,4,0,0,0.4679531612394423,1.0007219723887868,not_persistent
3130177,인왕시장(홍제골목형상점가),전통시장,4,0,0,0.46475744776577754,1.0154047526721781,not_persistent
3110244,중화역 4번,골목상권,4,0,0,0.46471590723812367,1.0126747864637542,not_persistent
3110577,용강동주민센터,골목상권,4,0,0,0.46399240188408875,1.006251704891608,not_persistent
3110107,금호사거리,골목상권,4,0,0,0.4623516794287545,1.011443821574975,not_persistent
3110072,열정도,골목상권,4,0,0,0.46026059181953455,1.0012092665164838,not_persistent
3111014,송파나루역 2번,골목상권,4,0,0,0.4477403734127988,0.97613011441958,not_persistent
3130068,마장축산물시장,전통시장,4,0,0,0.4442143894021414,0.9619375543935398,not_persistent
3001492,명동 남대문 북창동 다동 무교동 관광특구,관광특구,4,0,0,0.44124325618478255,0.9632470609969532,not_persistent
3130323,둔촌역전통시장,전통시장,4,0,0,0.4327735780347797,0.9437315287295975,not_persistent
3130094,청량리청과물시장,전통시장,4,0,0,0.4306012865093918,0.939710167337612,not_persistent
3110186,종암초등학교,골목상권,4,0,0,0.42999309490514803,0.933731817868499,not_persistent
3130120,돈암시장(돈암제일시장),전통시장,4,0,0,0.4216683752791473,0.9134140230844743,not_persistent
3130113,신아타운,전통시장,4,0,0,0.41665075687972025,0.9033906354910783,not_persistent
3110381,번동주공2단지,골목상권,4,0,0,0.41364675943543494,0.898612841209534,not_persistent
3120033,을지로4가역,발달상권,4,0,0,0.4049139375956463,0.8778115454418369,not_persistent
3111020,방이동고분군(방산고등학교),골목상권,4,0,0,0.4044958915828782,0.8775058684612453,not_persistent
3111011,잠실나루역,골목상권,4,0,0,0.3975217585823628,0.8684815412844173,not_persistent
3120225,잠실새내역(신천),발달상권,4,0,0,0.39124379056229114,0.8471512652984403,not_persistent
3130033,대림상가(청계상가),전통시장,4,0,0,0.39078824729245165,0.8538280137408449,not_persistent
3110421,석계역 1번,골목상권,4,0,0,0.39027639108934997,0.8475828102559309,not_persistent
3110312,안암역 2번,골목상권,4,0,0,0.3892114531549586,0.8490196706440951,not_persistent
3110067,배문고등학교,골목상권,4,0,0,0.38700124791123036,0.835665380576744,not_persistent
3110045,동대문역사문화공원역 5번,골목상권,4,0,0,0.3850171718038548,0.839008379836315,not_persistent
3130058,이촌종합시장,전통시장,4,0,0,0.37842392674884223,0.814648078735746,not_persistent
3110927,잠원역,골목상권,4,0,0,0.3782083156218724,0.8227270689149355,not_persistent
3130303,영동전통시장,전통시장,4,0,0,0.37362566922602974,0.8127583751237726,not_persistent
3110020,서울국제고등학교,골목상권,4,0,0,0.3677298227764169,0.7909606308936681,not_persistent
3130137,"수유전통시장(수유시장, 수유골목시장)",전통시장,4,0,0,0.3598984159279869,0.7852117700437917,not_persistent
3110179,광나루역 1번,골목상권,4,0,0,0.3598948885936493,0.7811540445164029,not_persistent
3130194,용강동 상점가,전통시장,4,0,0,0.3578413470157265,0.7781663276142412,not_persistent
3130141,강북북부골목시장,전통시장,4,0,0,0.3567670182579321,0.7852919774912079,not_persistent
3130148,방학동도깨비시장,전통시장,4,0,0,0.35626962661631256,0.7769710912377414,not_persistent
3110147,능동우편취급국,골목상권,4,0,0,0.35391275950044715,0.764892650254783,not_persistent
3130138,수유프라자,전통시장,4,0,0,0.35201524495960396,0.773442482665808,not_persistent
3110273,장스여성병원,골목상권,4,0,0,0.3518494857196337,0.7633889440759223,not_persistent
3111056,천호태영아파트,골목상권,4,0,0,0.350013007020148,0.757134973306953,not_persistent
3110295,정릉우체국,골목상권,4,0,0,0.3500028954147663,0.7569696420472001,not_persistent
3110438,경춘선숲길 우측,골목상권,4,0,0,0.3482888978190123,0.7554523456307827,not_persistent
3110583,공덕래미안3차아파트,골목상권,4,0,0,0.3476339766219188,0.7422090647191384,not_persistent
3110416,노원초등학교,골목상권,4,0,0,0.3461543915369701,0.7535450215916946,not_persistent
3111053,성내천어린이공원(하니사랑길),골목상권,4,0,0,0.34438194758319485,0.7457082668642876,not_persistent
3110180,광진정보도서관,골목상권,4,0,0,0.3427188478558292,0.7438073577849824,not_persistent
3110208,시조사삼거리,골목상권,4,1,0,0.33987382325660737,0.749580451926767,not_persistent
3120249,고덕역,발달상권,4,0,0,0.33917382402052404,0.7381232523870711,not_persistent
3110118,왕십리역 9번,골목상권,4,0,0,0.3376460196717807,0.7333574049433427,not_persistent
3120195,성수대교남단,발달상권,4,0,0,0.33266320963383,0.7239052264750647,not_persistent
3110099,유엔빌리지길,골목상권,4,0,0,0.3315993920598922,0.7299126505794389,not_persistent
3110058,성심여자고등학교,골목상권,4,0,0,0.3252267644573959,0.7030525467585935,not_persistent
3110335,석계역 7번,골목상권,4,0,0,0.3232576365840609,0.7053949537422852,not_persistent
3120203,강남구청역,발달상권,4,0,0,0.32025439815756984,0.6972020861611714,not_persistent
3110332,돌곶이역 3번,골목상권,4,0,0,0.3194042898995265,0.6782064954167355,not_persistent
3120060,강변역(테크노마트),발달상권,4,0,0,0.31931604550033876,0.6890139653672289,not_persistent
3110532,아현역 2번,골목상권,4,0,0,0.319250069997029,0.6938406200704517,not_persistent
3001495,잠실 관광특구,관광특구,4,0,0,0.3152777895544252,0.6863548422704957,not_persistent
3110431,상계역,골목상권,4,0,0,0.3143820093136819,0.6829533867557487,not_persistent
3130088,경동시장,전통시장,4,0,0,0.3120747500255828,0.6833263371597305,not_persistent
3130035,방산종합시장(방산시장),전통시장,4,0,0,0.31095267081846056,0.6743134461737306,not_persistent
3110585,마포경찰서,골목상권,4,0,0,0.3082692341150509,0.6788306544255978,not_persistent
3130143,방천골목시장,전통시장,4,0,0,0.3079685578173906,0.6767697087703839,not_persistent
3110224,외대앞역 2번,골목상권,4,0,0,0.3043374581005248,0.6636504794284921,not_persistent
3110249,중화역 1번,골목상권,4,0,0,0.30030450726189034,0.6455743555664464,not_persistent
3111074,명일역 1번,골목상권,4,0,0,0.300133977954062,0.6445126297722226,not_persistent
3130070,뚝섬역상점가,전통시장,4,0,0,0.2990657506688833,0.644908114831189,not_persistent
3120229,방이동먹자골목,발달상권,4,0,0,0.29760144443005354,0.646074673028096,not_persistent
3110012,성곡미술관,골목상권,4,0,0,0.2973744528753768,0.6422263608088334,not_persistent
3120188,압구정역,발달상권,4,0,0,0.29685216300348893,0.6439243538306956,not_persistent
3120028,명동(명동거리),발달상권,4,0,0,0.2935251448359993,0.638384991500196,not_persistent
3110112,행당역 2번,골목상권,4,0,0,0.29292549179728794,0.6335677211887951,not_persistent
3130024,남대문시장(자유상가),전통시장,4,0,0,0.2915511765964898,0.6380090916256007,not_persistent
3110194,홍파초등학교,골목상권,4,0,0,0.2898224464084104,0.6290761436872989,not_persistent
3120068,사가정역,발달상권,4,0,0,0.28812998939577356,0.6214515583506284,not_persistent
3110240,태릉시장 특화거리,골목상권,4,0,0,0.2880218310423601,0.6269517702572127,not_persistent
3110539,미근동,골목상권,4,0,0,0.2873524429845301,0.6264171149224254,not_persistent
3130147,쌍문역동측상점가,전통시장,4,0,0,0.28541142632677025,0.6169582541706493,not_persistent
3110041,남산케이블카,골목상권,4,0,0,0.2830978863180128,0.6089497072393719,not_persistent
3110317,종암중학교,골목상권,4,0,0,0.28096898748738514,0.6093279202594264,not_persistent
3120014,종로5가역,발달상권,4,0,0,0.2804099729087302,0.6088993278230452,not_persistent
3130182,영천시장,전통시장,4,0,0,0.27999686213763564,0.6108866035164384,not_persistent
3110576,대흥역 3번,골목상권,4,0,0,0.2789709472023447,0.6043931023421161,not_persistent
3120082,상계백병원,발달상권,4,0,0,0.2772813736956264,0.5991385220875323,not_persistent
3110419,수락산디자인거리,골목상권,4,0,0,0.2770807075322962,0.6002887404578914,not_persistent
3130042,약수시장,전통시장,4,0,0,0.276665221125156,0.6002979114661429,not_persistent
3110204,간데메공원,골목상권,4,0,0,0.2764268553692092,0.6003592132314024,not_persistent
3120021,시청역_8번,발달상권,4,0,0,0.27543923020743755,0.5897590728452311,not_persistent
3120045,남영동 먹자골목,발달상권,4,0,0,0.274329299192327,0.5955787925946519,not_persistent
3120170,삼호가든사거리,발달상권,4,0,0,0.27331126497652203,0.5923349038337999,not_persistent
3110036,동묘앞역 3번,골목상권,4,0,0,0.2721128148401308,0.6321787969727097,not_persistent
3110398,쌍문2동우체국,골목상권,4,0,0,0.2712251544416696,0.5880545138351625,not_persistent
3130107,중랑동부시장(중랑교종합상가),전통시장,4,1,0,0.26918519746521086,0.5015354435155963,not_persistent
3110116,청계천박물관,골목상권,4,0,0,0.26870208197325723,0.5727307793459957,not_persistent
3110028,이화달팽이길,골목상권,4,0,0,0.268576341213153,0.5745645065167109,not_persistent
3130087,경동광성상가(경동시장),전통시장,4,0,0,0.2676615020240466,0.5768304013234875,not_persistent
3110415,수락산역 4번,골목상권,4,0,0,0.26698251541897355,0.5778186661185538,not_persistent
3110535,영천시장입구,골목상권,4,1,0,0.2659625509778962,0.5610589188270714,not_persistent
3130152,오!도봉거리 상점가,전통시장,4,0,0,0.26570481195369716,0.5656525534823009,not_persistent
3110082,용산구청,골목상권,4,0,0,0.2649053959593729,0.5764039483214773,not_persistent
3110092,NH농협은행 보광동지점,골목상권,4,0,0,0.2596330455974267,0.5499465608579515,not_persistent
3110388,도봉우체국,골목상권,4,0,0,0.25920916378844117,0.5611862747603258,not_persistent
3110988,청담역 3번,골목상권,4,0,0,0.25889575872484344,0.5715027671718786,not_persistent
3120209,"강남구청(청담역_8번, 강남세무서)",발달상권,4,0,0,0.25228290817865034,0.5413600369562168,not_persistent
3110331,돌곶이역 8번,골목상권,4,0,0,0.25183857329705117,0.5459845510954766,not_persistent
3120074,안암역,발달상권,4,0,0,0.24852050657315355,0.5379255401709919,not_persistent
3110313,안암역 3번,골목상권,4,0,0,0.2477316271202312,0.5356635332342963,not_persistent
3120243,천호역,발달상권,4,0,0,0.2475484292717849,0.5343983680188762,not_persistent
3110327,상월곡역 2번,골목상권,4,0,0,0.24414756164418822,0.5298313822535983,not_persistent
3110222,회기역 2번,골목상권,4,0,0,0.24320725806961227,0.5528759896804996,not_persistent
3110226,장안1동주민센터,골목상권,4,0,0,0.24250279197132363,0.525992615074359,not_persistent
3111029,오금역 4번,골목상권,4,0,0,0.24080472725382343,0.5174313418378773,not_persistent
3120036,장충동족발거리(남소영길),발달상권,4,0,0,0.24029566730463062,0.5142949975300457,not_persistent
3110430,중계초등학교,골목상권,4,0,0,0.23818667082150738,0.5183331397736799,not_persistent
3120020,시청역_1번,발달상권,4,0,0,0.23596693099689314,0.5113070194058649,not_persistent
3130116,동성타워프라자,전통시장,4,0,0,0.23524086847231807,0.5037909058282546,not_persistent
3110521,홍제역 4번,골목상권,4,0,0,0.23210662805611781,0.5015922124213432,not_persistent
3130083,"중곡제일시장(중곡제일골목시장, 광성시장)",전통시장,4,0,0,0.23037094267193334,0.4999063732799467,not_persistent
3110314,종암경찰서,골목상권,4,0,0,0.22854914946843843,0.4945014462569155,not_persistent
3110424,상계초등학교,골목상권,4,0,0,0.2253729962648296,0.48721620417516043,not_persistent
3110245,KB국민은행 중화동지점,골목상권,4,0,0,0.2240306936392702,0.48183177294576396,not_persistent
3120070,한성대입구역,발달상권,4,0,0,0.2229137908623918,0.4809168275301614,not_persistent
3110164,아차산역 5번,골목상권,4,0,0,0.21875020692972172,0.4611901635616409,not_persistent
3110051,한양공고앞 교차로,골목상권,4,0,0,0.21836272254943215,0.4850734882672665,not_persistent
3110069,숙대입구,골목상권,4,0,0,0.21726757062152252,0.4700570743692847,not_persistent
3130318,로데오거리상점가,전통시장,4,0,0,0.21645836674046176,0.4705701063123833,not_persistent
3110256,면목2동체육관,골목상권,4,0,0,0.21226780453026997,0.4646604910696537,not_persistent
3130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",전통시장,4,0,0,0.21164425210641047,0.4572080018571114,not_persistent
3120079,창동역,발달상권,4,0,0,0.21108462144556048,0.45641747073653693,not_persistent
3110220,외대앞역 1번,골목상권,4,0,0,0.21001928191463468,0.45259299156141264,not_persistent
3110034,창신1동주민센터,골목상권,4,0,0,0.20977704405501987,0.4306409090224754,not_persistent
3110093,우사단길,골목상권,4,0,0,0.20909425337441007,0.44896912669583156,not_persistent
3130311,새마을시장,전통시장,4,0,0,0.20865271093271878,0.449680955763597,not_persistent
3130047,테크노상가(엘리시움),전통시장,4,0,0,0.20855897811437157,0.45557999272947747,not_persistent
3130053,백학시장,전통시장,4,0,0,0.20797053329756887,0.44847041393742515,not_persistent
3120072,성신여대,발달상권,4,0,0,0.20750746186418056,0.44781139224894684,not_persistent
3120187,신논현역,발달상권,4,0,0,0.20738004778466998,0.449612831700378,not_persistent
3120200,학동사거리,발달상권,4,0,0,0.20697879507540554,0.44667410512887873,not_persistent
3110049,장충단 고개,골목상권,4,0,0,0.20632598184771425,0.44391847475635604,not_persistent
3120083,등나무근린공원,발달상권,4,0,0,0.2031313499223798,0.4364730688457632,not_persistent
3110259,사가정역 1번,골목상권,4,0,0,0.20304306443335135,0.4380229124124124,not_persistent
3110024,혜회동주민센터,골목상권,4,0,0,0.20257800602936787,0.43629831420160947,not_persistent
3110230,장안현대홈타운1차아파트,골목상권,4,0,0,0.20221447130844977,0.43783934668931845,not_persistent
3110241,먹골역 5번,골목상권,4,0,0,0.20055889232355656,0.4332524279793484,not_persistent
3110071,한강미주맨션아파트,골목상권,4,0,0,0.19835665861859095,0.4152131366962708,not_persistent
3130056,용산용문시장,전통시장,4,0,0,0.1978567451522154,0.4276550204110503,not_persistent
3110514,서대문우체국,골목상권,4,0,0,0.1957291138535241,0.4276339773233433,not_persistent
3130081,자양골목전통시장(자양골목시장),전통시장,4,0,0,0.19430635881686656,0.422387684033553,not_persistent
3120178,신사역,발달상권,4,0,0,0.1938993830187962,0.41921691278381523,not_persistent
3111059,강동역 4번(강풀만화거리),골목상권,4,0,0,0.1925759448650416,0.4178240636107171,not_persistent
3110218,답십리사거리,골목상권,4,0,0,0.19248140680643303,0.4152257431422912,not_persistent
3111021,방이역 4번,골목상권,4,0,0,0.19244107284605838,0.4123738581721943,not_persistent
3110122,마장역 2번,골목상권,4,0,0,0.19039380795028873,0.4130770391836478,not_persistent
3110333,돌곶이역 5번,골목상권,4,0,0,0.18949363517396056,0.39882807612273297,not_persistent
3120031,을지로3가역,발달상권,4,0,0,0.1867753039449107,0.40230146513959664,not_persistent
3110029,동대문역 1번,골목상권,4,0,0,0.18671248160265216,0.40231630310575994,not_persistent
3120208,청담사거리(청담동명품거리),발달상권,4,0,0,0.1847808364815794,0.40235274537005683,not_persistent
3110219,삼육보건대학교,골목상권,4,0,0,0.18456401191086305,0.39564799608844314,not_persistent
3110062,한강로동땡땡거리(은행나무길),골목상권,4,0,0,0.18074274358513082,0.38932457471799164,not_persistent
3110405,방학역 1번,골목상권,4,0,0,0.18053489283198676,0.3903096725537072,not_persistent
3110378,송중동주민센터,골목상권,4,0,0,0.18043538924187696,0.3847722923009158,not_persistent
3110262,상봉역 3번,골목상권,4,0,0,0.17959778033780877,0.389724884646208,not_persistent
3110538,충정로역 3번,골목상권,4,0,0,0.17874233310050644,0.37231418434517405,not_persistent
3130095,청량리전통시장,전통시장,4,0,0,0.17814520267685638,0.3844188073862167,not_persistent
3120244,암사역,발달상권,4,0,0,0.17724361775690275,0.3807579355952839,not_persistent
3110239,중랑역 2번,골목상권,4,0,0,0.17724229806580197,0.3817604944142783,not_persistent
3110237,메가박스 상봉,골목상권,4,0,0,0.1770912066190318,0.3813435502626268,not_persistent
3110417,월계역 3번,골목상권,4,0,0,0.17707584514333835,0.3877789357418848,not_persistent
3110272,신내1동주민센터,골목상권,4,0,0,0.17642285488874151,0.37913533329636095,not_persistent
3130086,서울약령시장,전통시장,4,0,0,0.17518961428484942,0.3798730093172571,not_persistent
3120080,마들역,발달상권,4,0,0,0.17482855592522403,0.376849483901208,not_persistent
3110269,용마문화복지센터,골목상권,4,0,0,0.1744842567485381,0.3764217536108241,not_persistent
3120215,포스코사거리,발달상권,4,0,0,0.17325651509513817,0.3703586041539513,not_persistent
3120067,장안동사거리,발달상권,4,0,0,0.17275201174770144,0.3717261108291696,not_persistent
3111062,둔촌동역 3번(성내3동주민센터),골목상권,4,0,0,0.17196271059635482,0.36670796092774616,not_persistent
3120245,둔촌역,발달상권,4,0,0,0.1689450713850974,0.36497184396378657,not_persistent
3110268,망우3동주민센터,골목상권,4,0,0,0.167914956857967,0.35986846892734903,not_persistent
3110060,효창공원앞역 6번,골목상권,4,0,0,0.1640667939868685,0.3498913985967702,not_persistent
3110961,언주역 3번,골목상권,4,0,0,0.16284306869154966,0.35070737352721615,not_persistent
3111072,굽은다리역 1번(십자성마을),골목상권,4,0,0,0.16213073630875124,0.34968103142180773,not_persistent
3120095,홍제역,발달상권,4,0,0,0.1619531733743098,0.3495776491627609,not_persistent
3110137,성수초등학교,골목상권,4,0,0,0.16130931721682135,0.3463855642160656,not_persistent
3001496,강남 마이스 관광특구,관광특구,4,0,0,0.16002454537637886,0.3472285183854744,not_persistent
3110074,서울역 12번,골목상권,4,0,0,0.15923369503428045,0.34207493919580134,not_persistent
3110971,선정릉역 4번,골목상권,4,0,0,0.1566671233112607,0.33010451428156795,not_persistent
3110371,삼양입구사거리,골목상권,4,0,0,0.15491730144323831,0.33357666441891265,not_persistent
3120185,논현역,발달상권,4,0,0,0.15364178028588174,0.33059575853234335,not_persistent
3120193,도산공원교차로,발달상권,4,0,0,0.15307174166845403,0.32925465609400373,not_persistent
3110286,한성대입구역 5번,골목상권,4,0,0,0.15277773791511504,0.3274317257282293,not_persistent
3130036,중부시장(신중부시장),전통시장,4,0,0,0.15265792364271957,0.31827062447953747,not_persistent
3110013,체부동홍종문가옥,골목상권,4,0,0,0.15195276995938561,0.3622607012228123,not_persistent
3130059,후암시장,전통시장,4,0,0,0.14896735407098788,0.3167959993647056,not_persistent
3110308,길음역 8번,골목상권,4,0,0,0.1471580775781938,0.31508151288345854,not_persistent
3130052,서울중앙시장(신중앙시장),전통시장,4,0,0,0.14538740146645365,0.31221523007023766,not_persistent
3120076,수유역,발달상권,4,0,0,0.1438351868643617,0.30899794868481845,not_persistent
3110275,하나은행 망우동지점,골목상권,4,0,0,0.1430917281190589,0.30866559820543493,not_persistent
3120222,삼성역,발달상권,4,0,0,0.1427731804948486,0.305947451144049,not_persistent
3110252,장안제일시장,골목상권,4,0,0,0.14252171861306845,0.3031147879225671,not_persistent
