quarter,admin_code,dong_name,sales_amount,sales_count,store_count,similar_store_count,floating_population,sggnm,minimum_period_ratio,mean_period_ratio,log_sales,log_flow,log_stores,quarter_text,quarter_index,predicted_log_sales,predicted_sales,gap_log,gap_ratio,gap_z
20251,11305545,송중동,76100342844,2406252,1606,1800,11983806,강북구,0.6047904191616766,0.6407185628742514,25.05531860699444,16.299066879803046,7.382124365737512,20251,0,24.902340990300708,65305427769.36287,0.15297761669373244,1.1652988954112848,0.6777873090416502
20251,11305595,번1동,58082629546,1979022,1249,1373,6634188,강북구,0.5479041916167665,0.593812375249501,24.785132481007647,15.707746987682349,7.1308988302963465,20251,0,24.558191021232567,46289964320.67113,0.2269414597750803,1.2547564120731622,0.8799501566678954
20251,11305635,수유3동,91328923965,3886975,1998,2225,9499554,강북구,0.5329341317365269,0.5688622754491018,25.237733375756438,16.06675551336838,7.6004023345004,20251,0,25.15269292021086,83883344967.80725,0.08504045554557749,1.088761112233307,0.4920969854297659
20251,11320511,창1동,26381555815,1596284,731,808,3634046,도봉구,0.6706586826347305,0.6936127744510978,23.995930959600365,15.105857461261332,6.595780513961311,20251,0,24.063485289729666,28225320149.864704,-0.06755433012930112,0.9346769381153134,0.0750148663865289
20251,11320514,창4동,21052586725,1087213,917,1035,3721570,도봉구,0.6706586826347305,0.6886227544910181,23.770289274370683,15.129656448928744,6.822197390620491,20251,0,24.106052963407205,29452745348.849953,-0.3357636890365221,0.7147919990359081,-0.6580726193064242
20251,11320515,창5동,55595803062,2368965,1299,1446,3825992,도봉구,0.6796407185628742,0.7035928143712574,24.741373550875434,15.157328599393626,7.170119543449628,20251,0,24.80968494410663,59526352112.0699,-0.06831139323119473,0.9339695964793898,0.07294561165157361
20251,11320522,도봉2동,11335632840,642944,896,955,3158959,도봉구,0.6107784431137725,0.6287425149700598,23.151216950048795,14.965753417469172,6.799055862058796,20251,0,23.490773736206712,15918913000.108696,-0.3395567861579174,0.7120858591238358,-0.6684401621954654
20251,11320680,쌍문3동,27137072903,1221028,706,779,5352593,도봉구,0.5778443113772455,0.6067864271457085,24.024166633804956,15.493091861178735,6.561030665896573,20251,0,24.041649728453088,27615684532.343735,-0.01748309464813147,0.9826688478866717,0.21187286520501158
20251,11320690,방학1동,51040990682,2162864,1605,1811,6547860,도봉구,0.6197604790419161,0.6307385229540917,24.65589488572796,15.694648989392014,7.381501894506707,20251,0,24.71113917792117,53940055193.84383,-0.055244292193208366,0.9462539572600457,0.10866147288871592
20251,11350560,월계1동,21612963125,1177023,916,1062,4366384,노원구,0.9700598802395208,0.9760479041916168,23.79655911634393,15.289445993606016,6.821107472256465,20251,0,24.101999303228755,29333595587.358257,-0.30544018688482666,0.73679897374444,-0.5751904259319529
20251,11350570,월계2동,4170670654,238862,468,521,3589689,노원구,0.8413173652694611,0.8473053892215568,22.151342688362767,15.093576405761072,6.150602768446279,20251,0,23.07695653168997,10524340261.896034,-0.9256138433272021,0.39628808554396017,-2.27028991219416
20251,11350580,월계3동,8115103435,487582,596,681,2513256,노원구,0.8383233532934131,0.8493013972055888,22.816992784104066,14.737090079502025,6.391917113392602,20251,0,23.301403261398924,13172580369.29399,-0.4844104772948583,0.6160602712219356,-1.0643638117712322
20251,11350595,공릉1동,61337728235,2779204,2052,2289,10349736,노원구,1.0,1.0,24.839660959341856,16.15247166672478,7.627057417018934,20251,0,24.95481378113483,68823684983.28267,-0.11515282179297515,0.8912299341411171,-0.05508446615976851
20251,11350600,공릉2동,38060179674,2207235,1303,1519,8255872,노원구,0.8922155688622755,0.9301397205588824,24.362434419638795,15.926435383833228,7.1731917424865985,20251,0,24.510329934484304,44126658348.46264,-0.14789551484550856,0.8625212308950199,-0.14457895144728994
20251,11350611,하계1동,54423340072,2189405,728,824,3557543,노원구,0.9191616766467066,0.9271457085828344,24.72005894425418,15.08458097710578,6.591673732008658,20251,0,24.037754811443445,27508332931.423782,0.6823041328107351,1.9784310524259436,2.1245774076118336
20251,11350612,하계2동,2489370419,181680,281,309,2529958,노원구,0.8892215568862275,0.8962075848303392,21.63529567207926,14.743713655038794,5.641907070938114,20251,0,21.75462501018503,2804875555.870933,-0.1193293381057714,0.8875154599245789,-0.06649999563710689
20251,11350625,중계2·3동,52405616900,2136603,1069,1195,4262652,노원구,0.874251497005988,0.8862275449101796,24.682279615295847,15.265402294357871,6.975413927455952,20251,0,24.285776135302537,35251578145.02499,0.39650347999331004,1.4866176113989367,1.3434082387320598
20251,11350640,상계2동,83352874559,3211075,2447,2703,10335978,노원구,0.6916167664670658,0.7105788423153693,25.14634893337096,16.15114147326871,7.803026643632217,20251,0,25.65354329511785,138417912192.3492,-0.5071943617468904,0.6021827178202964,-1.1266382254431158
20251,11350670,상계5동,21804657694,1057948,1203,1283,5801220,노원구,0.5329341317365269,0.5838323353293413,23.805389439654263,15.573578970602382,7.093404625868766,20251,0,24.268319792548585,34641554396.76516,-0.46293035289432183,0.6294364693991944,-1.0056529209457996
20251,11350695,상계6·7동,101170852036,3188289,1454,1651,6400242,노원구,0.7664670658682635,0.8003992015968064,25.340076528963284,15.671846516359105,7.282761179605593,20251,0,24.803951275380495,59186024324.3296,0.5361252535827887,1.7093706359055394,1.7250316666606444
20251,11350700,상계8동,12772718474,620791,382,425,948751,노원구,0.6227544910179641,0.6736526946107785,23.27057736413157,13.762902715726645,5.948034989180646,20251,0,23.217329261278316,12110385911.696066,0.05324810285325299,1.0546912845827863,0.40520003301006313
20251,11350710,상계9동,18780683528,1024192,426,472,1812556,노원구,0.5149700598802395,0.5588822355289421,23.656094706709553,14.410249113492343,6.056784013228625,20251,0,23.441996174161932,15161060584.236893,0.21409853254762012,1.2387447054677998,0.8448470220551574
20251,11410520,천연동,18712105047,702784,570,628,3286557,서대문구,0.6227544910179641,0.6776447105788422,23.65243648015011,15.005351374483794,6.3473892096560105,20251,0,23.665786069839843,18963578772.5331,-0.013349589689731545,0.9867391208932917,0.22317083321552
20251,11410565,충현동,29642489822,1508133,1114,1227,10822733,서대문구,0.7125748502994012,0.7514970059880239,24.11247463597182,16.19715947968615,7.016609683894219,20251,0,24.262889764393535,34453959564.59991,-0.150415128421713,0.860350746230529,-0.15146572523111043
20251,11440555,아현동,35641458511,1358821,1262,1393,7929131,마포구,0.5359281437125748,0.5738522954091816,24.296775362168468,15.886054129864734,7.141245122350491,20251,0,24.444871332739964,41330697129.1448,-0.1480959705714966,0.8623483509032571,-0.14512685024081473
20251,11680521,논현1동,249809595858,5611322,4183,4472,9752622,강남구,0.5299401197604791,0.6017964071856288,26.243964848067417,16.093046832434148,8.339023005744759,20251,0,26.310182718826706,266911430361.64755,-0.06621787075928864,0.9359269309655428,0.07866776516412954
20251,11680531,논현2동,189593521267,4674588,4546,4888,11820073,강남구,0.6107784431137725,0.6487025948103793,25.968148255656082,16.285309830497926,8.42222295382501,20251,0,26.635083610109447,369376989089.71814,-0.6669353544533649,0.5132791886528415,-1.5632528282385179
20251,11680545,압구정동,332235729758,3702398,4380,4610,7516652,강남구,0.5808383233532934,0.6786427145708583,26.52911058330586,15.832631517061381,8.385032287813898,20251,0,26.26388694586582,254836231369.13467,0.26522363744004096,1.3037225043433907,0.9845855261628313
20251,11680565,청담동,273419421548,3292770,4433,4634,8680956,강남구,0.6017964071856288,0.6397205588822356,26.33427279583468,15.976642334015288,8.397057390176256,20251,0,26.259514732073225,253724465094.47165,0.074758063761454,1.0776234031913128,0.4639924749434615
20251,11680580,삼성1동,202422413996,6640445,3561,3854,4679313,강남구,0.7395209580838323,0.7644710578842315,26.033622509320278,15.358662075953175,8.178077463849608,20251,0,26.12665997575265,222159177077.16125,-0.09303746643237076,0.9111593617656127,0.005362679765962839
20251,11680590,삼성2동,84759592539,3140292,2997,3223,8882682,강남구,0.5059880239520959,0.5259481037924152,25.16308476311457,15.999614208973004,8.005700678662542,20251,0,26.24865495454827,250983981306.16342,-1.0855701914337033,0.3377091721069075,-2.7074931385535543
20251,11710510,풍납1동,10071106155,447675,429,463,4457779,송파구,0.6197604790419161,0.6387225548902196,23.032936384317466,15.310161442226152,6.063785208687608,20251,0,22.972276036837354,9478349519.447561,0.06066034748011262,1.0625379592023092,0.42545966824048514
20251,11710680,잠실3동,80099402605,4101871,1585,1739,3785707,송파구,0.5059880239520959,0.5289421157684631,25.106534232890542,15.1467434815224,7.368970402194793,20251,0,25.10634187423798,80083996273.66187,0.00019235865256206353,1.000192377154675,0.26018457838117615
20251,11710690,잠실4동,12183962281,534758,330,377,2217013,송파구,0.7065868263473054,0.7345309381237525,23.223386356835203,14.611671803418384,5.802118375377063,20251,0,23.00164759271728,9760872146.140593,0.22173876411792293,1.248245248844642,0.8657298062160289
20251,11710710,잠실6동,247447500887,8698670,1682,1899,2314231,송파구,0.6317365269461078,0.6407185628742514,26.23446427883079,14.654588441001403,7.428333194190806,20251,0,25.965916108217257,189170792546.01993,0.2685481706135313,1.3080639857593397,0.9936723592069382
20251,11740610,천호2동,140955565960,3829028,2956,3237,11117687,강동구,0.7245508982035929,0.7445109780439122,25.671710542630734,16.2240479115006,7.9919305198524775,20251,0,25.81190146115774,162168452333.75388,-0.14019091852700427,0.869192274647252,-0.12352024131717365
20251,11740620,천호3동,36656651389,1614568,1413,1557,7484127,강동구,0.5808383233532934,0.6057884231536926,24.324860732851036,15.828295069383254,7.254177846456518,20251,0,24.672302233884462,51885345859.378525,-0.3474415010334262,0.7064933418454632,-0.6899911842293089
20251,11740650,성내2동,49883353473,2126476,1426,1551,8506868,강동구,0.6736526946107785,0.6906187624750499,24.632953186332358,15.956384512756346,7.2633296174768365,20251,0,24.760192430738456,56651960480.83873,-0.12723924440609835,0.8805229871942726,-0.0881198725325265
20251,11740685,길동,102696143265,4590655,2779,3052,18457501,강동구,0.5598802395209581,0.5798403193612774,25.35504039977753,16.73098145827249,7.930206206684683,20251,0,25.81190146115774,162168452333.75388,-0.4568610613802093,0.6332683193747465,-0.9890639336183386
20251,11740690,둔촌1동,7330472554,255539,90,115,23239,강동구,0.5419161676646707,0.5568862275449101,22.71530581938906,10.053630210965848,4.51085950651685,20251,0,22.275098657543758,4720113379.481197,0.44020716184530073,1.5530289136414166,1.4628620205647938
20252,11110515,청운효자동,25100514283,1184703,905,936,3549035,종로구,0.6167664670658682,0.6646706586826348,23.946154172276636,15.082186575279637,6.80903930604298,20252,1,23.984289927166884,26076227882.284454,-0.03813575489024856,0.9625822567708372,-0.26079080367001917
20252,11110530,사직동,107789514879,4467814,2667,2871,4099841,종로구,0.6916167664670658,0.7285429141716567,25.403446226126796,15.226458994346617,7.889084407035514,20252,1,25.606105550135776,132004988452.853,-0.20265932400898024,0.8165563751971251,-0.7288648262460561
20252,11110540,삼청동,45548166890,1931645,707,752,1020583,종로구,0.7305389221556886,0.7664670658682634,24.54203621595673,13.835885570436409,6.56244409369372,20252,1,24.148160340049284,30719403877.75882,0.39387587590744744,1.4827164964284143,0.9682940193147047
20252,11110580,교남동,10043710283,413634,302,377,4167907,종로구,0.6526946107784432,0.6936127744510978,23.030212433142342,15.242924789235069,5.713732805509369,20252,1,22.64202827261915,6812522314.629552,0.38818416052319193,1.4743012674515037,0.9521009344604382
20252,11110600,가회동,30991668834,1426889,619,660,1244131,종로구,0.6976047904191617,0.7275449101796406,24.15698425805448,14.033948655976824,6.429719478039138,20252,1,23.845244221300508,22691227233.597176,0.3117400367539709,1.365799589195995,0.7346153261270978
20252,11110615,종로1·2·3·4가동,535775026908,13398148,9921,10446,14129208,종로구,0.94311377245509,0.9610778443113772,27.00698018399159,16.463754772909756,9.202509792860994,20252,1,26.60943086592679,360021959779.61957,0.39754931806480087,1.4881731859800003,0.9787450620224637
20252,11110630,종로5·6가동,108022381317,3184669,1887,1984,5238510,종로구,0.9491017964071856,0.9620758483033932,25.40560427702647,15.471547855610693,7.543273346705446,20252,1,24.655728323452763,51032489886.43907,0.7498759535737065,2.116737426635045,1.9811239091791315
20252,11110640,이화동,35803607595,2714879,670,804,4841942,종로구,0.8473053892215568,0.8682634730538922,24.301314496114014,15.392826644415807,6.508769136971682,20252,1,24.04999329704719,27847061804.312218,0.2513211990668225,1.285722991050197,0.5627220919414048
20252,11110650,혜화동,52568572978,2691919,1341,1541,9403241,종로구,0.7604790419161677,0.7904191616766467,24.685384306250494,16.05656508139512,7.201916317531627,20252,1,24.64817565367522,50648510203.53854,0.037208652575273504,1.0379095607500675,-0.04643391808881743
20252,11110670,창신1동,73849243135,3044303,1560,1608,2894717,종로구,0.9760479041916168,0.9830339321357284,25.025291597205065,14.878398254918212,7.353081920515432,20252,1,25.034220097042564,74511558431.47644,-0.00892849983749855,0.9911112408541887,-0.17769536978067219
20252,11110680,창신2동,12022572984,541958,355,375,4689181,종로구,0.6586826347305389,0.6826347305389221,23.210051801798436,15.360768711564578,5.87493073085203,20252,1,23.14001576000018,11209368736.494957,0.07003604179825729,1.0725468370807938,0.04696089583709698
20252,11110690,창신3동,447924353,31875,159,174,934584,종로구,0.9101796407185628,0.9321357285429142,19.92013492344347,13.747857859472758,5.075173815233827,20252,1,21.968743596821238,3474594423.6514606,-2.0486086733777675,0.128914140295337,-5.980640860882858
20252,11110700,숭인1동,4314685043,211211,260,287,2283555,종로구,0.9491017964071856,0.9640718562874252,22.18529016785607,14.641244435063879,5.564520407322694,20252,1,22.089969370620093,3922399302.0633044,0.09532079723597775,1.100011679262318,0.11889671178723651
20252,11110710,숭인2동,25944903657,1427322,828,903,5360471,종로구,0.9850299401197604,0.9870259481037924,23.979241036442588,15.49456258887145,6.720220155135295,20252,1,23.6645997603348,18941095437.518208,0.314641276107789,1.369767854377037,0.7428694308858971
20252,11140520,소공동,171081569533,6402323,2720,2977,2572626,중구,0.8712574850299402,0.8862275449101796,25.865406294532384,14.760438113790523,7.908754738783246,20252,1,25.761487442668983,154195550559.48895,0.10391885186340133,1.109510416560278,0.1433584107240149
20252,11140540,회현동,244672457814,7719347,4763,4999,4472620,중구,0.7754491017964071,0.8003992015968064,26.223186246156295,15.313485148219288,8.46884293047519,20252,1,26.0536124709155,206509544973.38235,0.16957377524079575,1.1847997526968381,0.3301484509096894
20252,11140550,명동,233963257888,10240276,4252,4764,5614655,중구,0.9131736526946108,0.9191616766467066,26.178429922407187,15.540890879807767,8.355379895253634,20252,1,26.227009368147776,245609660847.41266,-0.04857944574058948,0.9525816577441223,-0.2905033877881755
20252,11140570,필동,36712861459,2482417,1154,1283,2644573,중구,0.8562874251497006,0.8872255489021956,24.326392979115564,14.788020551702074,7.051855622955894,20252,1,24.249031680095083,33979786839.896603,0.07736129902048106,1.0804323650404546,0.06780145158711243
20252,11140580,장충동,21721171502,625740,485,523,2159571,중구,0.8233532934131736,0.8602794411177644,23.80155326715983,14.585420611878261,6.186208623900494,20252,1,23.33721422704589,13652851351.36361,0.4643390401139378,1.5909622790868918,1.168763635250192
20252,11140590,광희동,170788135689,5131944,4971,5206,6517843,중구,0.9730538922155688,0.9810379241516964,25.8636896527149,15.690054204371227,8.511577452630602,20252,1,26.258928725298514,253575824395.4978,-0.3952390725836139,0.6735190000708613,-1.2767594413753824
20252,11140605,을지로동,228956426187,6953617,2845,2976,4822187,중구,0.9461077844311376,0.9570858283433132,26.15679754374035,15.388738324935039,7.953669778649798,20252,1,25.775289997122606,156338598789.89542,0.381507546617744,1.4644907141242594,0.9331057865636965
20252,11140615,신당동,81762955912,2451946,10401,10521,5429827,중구,0.9670658682634732,0.9740518962075848,25.127090116283018,15.507418015533657,9.249753374333018,20252,1,25.690382773957595,143612246786.21576,-0.5632926576745767,0.5693313609508114,-1.754876455267074
20252,11140625,다산동,39209517210,1330739,818,893,4263410,중구,0.934131736526946,0.9451097804391216,24.392185340269975,15.265580102078292,6.70808408385307,20252,1,23.766065085477187,20963844186.553745,0.626120254792788,1.870340041696602,1.6290355849628677
20252,11140635,약수동,31690201947,1201156,636,691,1854990,중구,0.9520958083832336,0.9580838323353292,24.17927338323859,14.433390402259882,6.456769655572163,20252,1,24.005505687444824,26635365170.80118,0.17376769579376727,1.1897791430222306,0.34208026878909015
20252,11140645,청구동,8976285413,254254,455,486,2816904,중구,0.9850299401197604,0.9890219560878242,22.917851982681118,14.851149322470183,6.1224928095143865,20252,1,22.62916380984675,6725444182.517068,0.288688172834366,1.3346754756115649,0.6690321471909657
20252,11140650,신당5동,27423218713,1149376,725,781,3228110,중구,0.8982035928143712,0.9131736526946108,24.034655889822353,14.98740769439787,6.587550014824796,20252,1,23.70346780937048,19691793441.402973,0.33118808045187365,1.3926216926154285,0.7899455386533192
20252,11140665,동화동,29505095043,1153797,525,563,3491626,중구,0.937125748502994,0.9451097804391216,24.107828798734882,15.065878374657975,6.26530121273771,20252,1,23.79227270267261,21520519292.17521,0.31555609606227364,1.3710215186920678,0.7454721185027663
20252,11140670,황학동,53747204736,1846159,1320,1408,5863751,중구,0.9790419161676648,0.9850299401197604,24.70755749770886,15.584300229703407,7.186144304522325,20252,1,24.563580895189318,46540134982.3579,0.14397660251954036,1.1548570874659925,0.25732379930269067
20252,11140680,중림동,30910695029,994528,639,707,1968294,중구,0.6077844311377245,0.6506986027944112,24.154368078441003,14.49267824373468,6.461468176353717,20252,1,24.005505687444824,26635365170.80118,0.14886239099617882,1.160513281150191,0.2712240002159435
20252,11170520,용산2가동,15653817937,905037,589,634,4894044,용산구,0.7335329341317365,0.7714570858283433,23.473980681879414,15.40352971787505,6.380122536899765,20252,1,23.31756213842211,13387163517.81192,0.15641854345730266,1.169315510053511,0.2927214591917066
20252,11170530,남영동,65395434843,2445340,1185,1352,2019412,용산구,0.6856287425149701,0.7235528942115769,24.903718289364615,14.518317433087347,7.078341579557671,20252,1,24.79580950510996,58706101672.14412,0.10790878425465422,1.113946131327435,0.15470987674304096
20252,11170560,원효로1동,122127904479,1429432,1568,1649,5018335,용산구,0.5359281437125748,0.5668662674650699,25.528334729871997,15.428608962614643,7.358193752733032,20252,1,24.894882031124748,64820129409.986305,0.6334526987472486,1.8841046074830075,1.6498965871612876
20252,11170625,한강로동,574178162363,4655688,4882,5225,5518689,용산구,0.5808383233532934,0.6477045908183633,27.076205572499504,15.523651071248127,8.49351506406166,20252,1,25.93862176808915,184077328173.69897,1.1375838044103546,3.119222600956019,3.0841632748912517
20252,11170650,이태원1동,74213540482,2905358,1551,1642,2483019,용산구,0.8233532934131736,0.8323353293413174,25.030212456764946,14.724986119230318,7.347299700743164,20252,1,25.155213076674755,84095010725.22946,-0.12500061990980882,0.882496355514883,-0.5079237038862037
20252,11170685,한남동,91149672671,2273789,2287,2411,4291192,용산구,0.8622754491017964,0.8882235528942116,25.23576874697303,15.272075340822827,7.7354333524996886,20252,1,25.181468735815653,86332221870.15248,0.054300011157376815,1.0558013068179015,0.0021914612757719383
20252,11200520,왕십리2동,13405542933,543709,542,600,4358103,성동구,0.8892215568862275,0.907185628742515,23.318934110164005,15.287547658359829,6.297109319933935,20252,1,23.235011209152876,12326425495.752178,0.0839229010111282,1.0875450419604367,0.08646938746254111
20252,11200535,왕십리도선동,37559431980,1139440,1771,1952,5465586,성동구,0.9790419161676648,0.9880239520958084,24.34919036819555,15.513982084620624,7.4798641311650265,20252,1,24.581109074918267,47363090216.492775,-0.2319187067227162,0.793010587111587,-0.8121085647466869
20252,11200540,마장동,25700979016,1002948,2253,2307,4876867,성동구,1.0,1.0,23.969794922168717,15.400013768506753,7.720461694599722,20252,1,24.78549311713577,58103580018.15236,-0.8156981949670516,0.4423303866641377,-2.4729770641573015
20252,11200550,사근동,38993245568,4070104,697,854,4460944,성동구,0.9670658682634732,0.9790419161676648,24.386654277538383,15.310871184960199,6.548219102762372,20252,1,24.114367351036947,29698647737.757507,0.2722869265014367,1.312963671353486,0.6223701559186124
20252,11200560,행당1동,40469976621,1534010,1098,1244,5913700,성동구,0.9670658682634732,0.9840319361277444,24.423826218171552,15.59278242011849,7.002155954403621,20252,1,24.396907157384348,39395095167.20349,0.026919060787204074,1.0272846517881076,-0.07570808618950606
20252,11200570,행당2동,5487786282,308484,502,570,4677789,성동구,0.9880239520958084,0.9920159680638724,22.42579078400967,15.35833633413958,6.220590170099739,20252,1,22.673018155443742,7026946919.261124,-0.24722737143407159,0.7809631046105917,-0.8556621316313243
20252,11200580,응봉동,2612695113,127021,269,291,2689260,성동구,0.5868263473053892,0.6047904191616766,21.68364813623326,14.804776992645651,5.598421958998375,20252,1,21.800213780872827,2935705923.927824,-0.11656564463956798,0.8899716731519034,-0.48392597014981886
20252,11200590,금호1가동,5201430311,185169,421,463,3209351,성동구,0.940119760479042,0.9580838323353292,22.372199484711725,14.981579605569,6.045005314036012,20252,1,22.653070556032645,6888164982.081847,-0.28087107132092015,0.7551256865261586,-0.9513793715667982
20252,11200615,금호2·3가동,17263300660,770182,810,895,5552003,성동구,0.9850299401197604,0.9900199600798404,23.57184873612687,15.529669501629613,6.698268054115413,20252,1,23.591187575140403,17600401919.827126,-0.01933883901353184,0.9808469567136773,-0.2073130674795973
20252,11200620,금호4가동,17173124684,631127,524,584,2558286,성동구,0.8233532934131736,0.8612774451097804,23.566611480447023,14.754848451856239,6.263398262591624,20252,1,23.37002485408695,14108239904.288828,0.19658662636007307,1.2172407614630556,0.4070007460086545
20252,11200645,옥수동,13526452819,288615,818,908,2946041,성동구,0.7544910179640718,0.8063872255489022,23.327913073285355,14.895973132522233,6.70808408385307,20252,1,23.29349574942062,13068828781.31392,0.03441732386473362,1.0350164536810216,-0.05437532408233493
20252,11200650,성수1가1동,20313380015,1066860,1101,1180,3196039,성동구,0.7874251497005988,0.8083832335329341,23.73454561996253,14.977423101434537,7.004881989712859,20252,1,23.679179964607858,19219283569.9258,0.05536565535467375,1.0569270150520196,0.005223247959803929
20252,11200660,성수1가2동,86421765365,2599146,2060,2190,5614925,성동구,0.9640718562874252,0.9700598802395208,25.18250539498976,15.540938967082974,7.630946580890459,20252,1,24.995451122350634,71678101703.88405,0.1870542726391271,1.2056927194029894,0.37988094077539425
20252,11200690,성수2가3동,113988584588,5248108,3092,3299,5700149,성동구,0.9790419161676648,0.9830339321357288,25.459364145142835,15.556003048247998,8.03689677268507,20252,1,26.175245925985532,233219504394.65057,-0.7158817808426967,0.48876094168826556,-2.188996654976019
20252,11200720,송정동,7023971396,314970,465,481,3232174,성동구,0.7245508982035929,0.7435129740518961,22.672594621089843,14.988665843196884,6.144185634125646,20252,1,22.56784159354908,6325415704.241299,0.1047530275407631,1.1104363293135513,0.14573166318218417
20252,11200790,용답동,33288656504,1800662,1169,1239,3238863,성동구,1.0,1.0,24.228482530404456,14.99073320900395,7.064759027791802,20252,1,24.258339916309527,34297555360.180527,-0.029857385905071254,0.970583942628405,-0.23723861906804122
20252,11215710,화양동,87806346048,5015839,2117,2457,9059046,광진구,0.9820359281437124,0.9890219560878244,25.198399613437935,16.019274484848584,7.658227526161352,20252,1,25.221899629146563,89894233163.93082,-0.023500015708627586,0.9767739593248062,-0.2191517281940236
20252,11215730,군자동,42565086810,1754927,1271,1423,6763400,광진구,0.9311377245508982,0.9540918163672656,24.474300195772894,15.727036428012376,7.148345743900068,20252,1,24.41246159494924,40012654155.72964,0.061838600823655554,1.063790635940727,0.023638953623198077
20252,11215740,중곡1동,56521321821,2322859,1177,1244,3678009,광진구,0.8802395209580839,0.8942115768463075,24.757883781290403,15.117882403011658,7.071573364211532,20252,1,24.586663967747146,47626919199.14714,0.17121981354325655,1.1867515844277439,0.3348314745863217
20252,11215750,중곡2동,39023796149,1663241,1174,1260,4352732,광진구,0.9191616766467066,0.934131736526946,24.387437454697846,15.286314481644284,7.069023426578259,20252,1,24.504594439530944,43874294529.706024,-0.11715698483309822,0.8894455527388163,-0.48560834906111544
20252,11215760,중곡3동,17794863562,1101923,803,887,4702350,광진구,0.9580838323353292,0.9770459081836328,23.60217568872548,15.363573154381543,6.6895992691789665,20252,1,23.762737580909963,20894202829.497334,-0.16056189218448225,0.8516651105194667,-0.6090964893459919
20252,11215770,중곡4동,30942721715,1548405,995,1076,6415828,광진구,0.8532934131736527,0.8842315369261476,24.15540364577251,15.674278776053614,6.903747257584598,20252,1,24.31027719300151,36125946834.02098,-0.15487354722900193,0.8565234803994184,-0.5929129934531312
20252,11215780,능동,22824047096,930562,615,690,2196514,광진구,0.9461077844311376,0.9700598802395208,23.851080514341284,14.602382571420863,6.423246963533519,20252,1,23.66539267920359,18956120145.38694,0.1856878351376956,1.2040463407568314,0.3759933889716024
20252,11215810,광장동,39905931131,1668305,1036,1151,6336033,광진구,0.8323353293413174,0.8542914171656687,24.409790799719737,15.661763578623617,6.9440872082295275,20252,1,24.41598540008828,40153899666.74652,-0.006194600368544911,0.9938245466117983,-0.16991735153923637
20252,11215820,자양1동,42480717772,2132496,1235,1360,7862796,광진구,0.6197604790419161,0.6307385229540917,24.47231611046522,15.877652953522237,7.119635638017636,20252,1,24.39814962061355,39444072544.35547,0.07416648985166674,1.0769860978282548,0.05871213273134087
20252,11215830,자양2동,18415727756,948525,1054,1151,5160179,광진구,0.9041916167664672,0.9121756487025948,23.6364709058562,15.456482020570252,6.961296045910167,20252,1,23.7370334646472,20363979465.188854,-0.10056255879100107,0.9043285369385052,-0.4383967562694501
20252,11215840,자양3동,43620730288,2147195,1213,1359,6641281,광진구,0.8922155688622755,0.9021956087824352,24.498798339647607,15.708815575105717,7.101675971619444,20252,1,24.533779858350847,45173653123.117256,-0.03498151870324051,0.9656232620619615,-0.251816916049442
20252,11215847,자양4동,43914770792,2043900,1482,1597,8951997,광진구,0.9251497005988024,0.935129740518962,24.50551656496907,16.007387305560112,7.301822342137932,20252,1,24.58749362601663,47666449662.63207,-0.08197706104756008,0.9212930919507272,-0.3855205104102797
20252,11215850,구의1동,53711547836,2045676,1389,1522,6832738,광진구,0.8203592814371258,0.8313373253493014,24.70689385886224,15.737236176048173,7.237059026124737,20252,1,24.624735545684754,49475109697.55117,0.08215831317748723,1.0856276653926957,0.0814490871499154
20252,11215860,구의2동,30969383582,1384560,943,1041,4918704,광진구,0.8802395209580839,0.907185628742515,24.15626492705246,15.408555842440181,6.8501261661455,20252,1,23.984068913297694,26070465311.093624,0.17219601375476756,1.187910657230263,0.3376087907015087
20252,11215870,구의3동,126228000472,3232520,2238,2453,6153180,광진구,0.8413173652694611,0.8622754491017964,25.561355636238737,15.632479741834745,7.713784616598755,20252,1,25.12919608740076,81935327777.03128,0.43215954883797636,1.5405808934517398,1.0772121085803585
20252,11230545,제기동,814691624441,31884203,3059,3134,12271963,동대문구,0.997005988023952,0.999001996007984,27.42607550366763,16.322827869077702,8.026170194946426,20252,1,26.86092563866935,462968863201.81775,0.5651498649982791,1.7597114821215503,1.455573170051669
20252,11230560,전농1동,50535471785,2500546,1939,2151,11439262,동대문구,1.0,1.0,24.64594133825611,16.25256211876375,7.570443252057374,20252,1,24.88607071877451,64251487921.11898,-0.24012938051839683,0.7865260933263052,-0.8354681546959565
20252,11230570,전농2동,13484507260,980542,589,667,2315610,동대문구,1.0,1.0,23.324807253085563,14.655184141564371,6.380122536899765,20252,1,23.187153355202216,11750402768.474197,0.1376538978833466,1.1475783022670787,0.23933553288909495
20252,11230600,답십리1동,39603242217,970952,1143,1264,7063038,동대문구,1.0,1.0,24.402176826047256,15.770385970108789,7.042286171939743,20252,1,24.427784563173184,40630488221.24187,-0.025607737125927343,0.9747173600610387,-0.22514825287161058
20252,11230610,답십리2동,28342598810,1335802,1617,1696,5505395,동대문구,0.997005988023952,0.999001996007984,24.067631768169083,15.521239260156653,7.388946097618437,20252,1,24.275661211337923,34896808371.8383,-0.2080294431688401,0.8121831231096898,-0.7441429611074161
