area_code,area_name,area_type_name,admin_code,admin_name,district_name,overlap_m2,area_m2,overlap_share
3110976,언북초등학교,골목상권,11680565,청담동,강남구,55724.40162505266,55724.401625052655,1.0000000000000002
3110977,논현로18길,골목상권,11680690,개포4동,강남구,17287.702966002085,17287.702966002085,1.0
3110978,도곡2동주민센터(대치중학교),골목상권,11680656,도곡2동,강남구,14234.458856487196,14234.458856487197,0.9999999999999999
3110979,청담초등학교,골목상권,11680565,청담동,강남구,63402.55842055324,63402.55842055324,1.0
3110980,개포지구대옆,골목상권,11680690,개포4동,강남구,80959.19608204736,85827.89556851955,0.9432736937772717
3110980,개포지구대옆,골목상권,11680656,도곡2동,강남구,4868.699486472423,85827.89556851955,0.05672630622273107
3110981,국악고교사거리,골목상권,11680690,개포4동,강남구,67409.06205281967,67409.06205281967,1.0
3110982,강남구보훈회관,골목상권,11680590,삼성2동,강남구,19865.177353206163,19865.177353206167,0.9999999999999998
3110983,국립국악고등학교,골목상권,11680690,개포4동,강남구,56041.86150328405,56041.861503284046,1.0000000000000002
3110984,포이초등학교(개포목련어린이공원),골목상권,11680690,개포4동,강남구,137097.75305551584,137097.75305551584,1.0
3110985,청담근린공원,골목상권,11680565,청담동,강남구,43265.456369189145,43265.45636918915,0.9999999999999998
3110986,삼성중앙역 7번,골목상권,11680590,삼성2동,강남구,15944.288759078943,15944.288759078943,1.0
3110987,영동대교남단,골목상권,11680565,청담동,강남구,31392.7760745991,31392.77607459909,1.0000000000000004
3110988,청담역 3번,골목상권,11680580,삼성1동,강남구,79185.37632424124,79185.37632424124,1.0
3110989,대치동아우편취급국,골목상권,11680630,대치4동,강남구,40587.139731530195,40587.1397315302,0.9999999999999998
3110990,청담역 12번,골목상권,11680565,청담동,강남구,10046.859145964268,10107.359629901242,0.9940142147749457
3110990,청담역 12번,골목상권,11680580,삼성1동,강남구,60.50048393686534,10107.359629901242,0.0059857852250436334
3110991,삼성중앙역 5번,골목상권,11680580,삼성1동,강남구,26622.46293500559,26622.4629350056,0.9999999999999998
3110992,도곡초등학교,골목상권,11680630,대치4동,강남구,138866.331474917,138866.331474917,1.0
3110993,개포지하차도 북측,골목상권,11680660,개포1동,강남구,37865.27034901361,37865.27034901361,1.0
3110994,개포고등학교,골목상권,11680670,개포2동,강남구,61589.296290416045,61589.296290416045,1.0
3110995,봉은사역 4번,골목상권,11680580,삼성1동,강남구,122756.66499579498,122756.66499579506,0.9999999999999994
3110996,대치2동주민센터,골목상권,11680610,대치2동,강남구,112840.82744630947,112840.82744630947,1.0
3110997,대청초등학교,골목상권,11680730,일원1동,강남구,235888.39571167808,236963.89874121032,0.9954613211748901
3110997,대청초등학교,골목상권,11680720,일원본동,강남구,607.0569091987354,236963.89874121032,0.002561811788308336
3110997,대청초등학교,골목상권,11680675,개포3동,강남구,468.44612033198575,236963.89874121032,0.0019768670367952485
3110998,은곡마을(은곡마을공원),골목상권,11680700,세곡동,강남구,116895.788304055,116895.78830405507,0.9999999999999993
3110999,윗방죽마을공원,골목상권,11680700,세곡동,강남구,239796.6051549118,239796.60515491175,1.0000000000000002
3111000,대왕초등학교(세곡동사거리서남측),골목상권,11680700,세곡동,강남구,51153.864781068856,52892.002730998625,0.9671379819219609
3111001,아래방죽마을공원(율현초등학교),골목상권,11680700,세곡동,강남구,159591.2044926931,159591.20449269318,0.9999999999999994
3111002,한국교통안전공단 강남자동차검사소,골목상권,11680700,세곡동,강남구,58847.764422146254,59240.69873927458,0.9933671559334963
3111002,한국교통안전공단 강남자동차검사소,골목상권,11710642,문정2동,송파구,392.9343171300259,59240.69873927458,0.006632844066532317
3111003,삼전역 4번,골목상권,11710650,잠실본동,송파구,271589.57743789896,272854.7018829395,0.9953633767851165
3111003,삼전역 4번,골목상권,11710610,삼전동,송파구,1205.1786977844922,272854.7018829395,0.0044169247935538225
3111003,삼전역 4번,골목상권,11710720,잠실7동,송파구,59.94574725660618,272854.7018829395,0.0002196984213316734
3111004,삼전역 1번,골목상권,11710650,잠실본동,송파구,244844.8313624439,245560.9511616388,0.9970837391050683
3111004,삼전역 1번,골목상권,11710610,삼전동,송파구,714.6781254553521,245560.9511616388,0.0029103899544065544
3111004,삼전역 1번,골목상권,11710680,잠실3동,송파구,1.44167373730309,245560.9511616388,5.870940515921516e-06
3111005,삼전역 3번,골목상권,11710610,삼전동,송파구,192307.96673410007,193689.18444037254,0.9928688960601325
3111005,삼전역 3번,골목상권,11710650,잠실본동,송파구,1381.2177062716173,193689.18444037254,0.0071311039398631315
3111006,석촌고분역 1번,골목상권,11710610,삼전동,송파구,182019.85184672123,182031.9806691904,0.9999333698264196
3111006,석촌고분역 1번,골목상권,11710680,잠실3동,송파구,12.128822469115502,182031.9806691904,6.663017358008866e-05
3111007,석촌고분역 4번,골목상권,11710610,삼전동,송파구,163063.89118035298,163063.89118035283,1.0000000000000009
3111008,석촌고분역 3번,골목상권,11710600,석촌동,송파구,104779.97922873263,104883.35907189987,0.9990143351234929
3111008,석촌고분역 3번,골목상권,11710610,삼전동,송파구,103.37984316730565,104883.35907189987,0.0009856648765075922
3111009,송파책박물관,골목상권,11710600,석촌동,송파구,31802.860339198487,34039.532278305924,0.9342919308990355
3111009,송파책박물관,골목상권,11710631,가락1동,송파구,2236.671939107481,34039.532278305924,0.0657080691009658
3111010,석촌역 7번,골목상권,11710600,석촌동,송파구,200177.70583019176,200177.70583019184,0.9999999999999996
3111011,잠실나루역,골목상권,11710690,잠실4동,송파구,24621.63924108059,25839.3335215513,0.9528743928532408
3111011,잠실나루역,골목상권,11710710,잠실6동,송파구,1217.6942804705438,25839.3335215513,0.04712560714675267
3111012,석촌역 6번,골목상권,11710600,석촌동,송파구,120754.34013940067,120754.34013940062,1.0000000000000004
3111013,송파나루역 1번(송리단길),골목상권,11710580,송파1동,송파구,191307.5023468313,191522.73240319797,0.9988762166575946
3111013,송파나루역 1번(송리단길),골목상권,11710562,방이2동,송파구,201.5249439875443,191522.73240319797,0.0010522246704547293
3111013,송파나루역 1번(송리단길),골목상권,11710710,잠실6동,송파구,13.70511238139098,191522.73240319797,7.155867196244187e-05
3111014,송파나루역 2번,골목상권,11710562,방이2동,송파구,72493.66447329024,72714.07602798949,0.9969687910960402
3111014,송파나루역 2번,골목상권,11710580,송파1동,송파구,220.4115546975768,72714.07602798949,0.0030312089039367675
3111015,석촌역 3번,골목상권,11710580,송파1동,송파구,219379.08022786028,226583.8863596753,0.9682024779097564
3111015,석촌역 3번,골목상권,11710590,송파2동,송파구,7204.806131814856,226583.8863596753,0.03179752209024287
3111016,송파역 2번,골목상권,11710590,송파2동,송파구,90136.21854292773,99526.76053218053,0.9056480695338566
3111016,송파역 2번,골목상권,11710631,가락1동,송파구,7334.3660460695555,99526.76053218053,0.07369240199170449
3111016,송파역 2번,골목상권,11710620,가락본동,송파구,2056.17594318335,99526.76053218053,0.02065952847443995
3111017,송파나루역 3번,골목상권,11710562,방이2동,송파구,32595.41681108787,32806.018865240236,0.9935803836784503
3111017,송파나루역 3번,골목상권,11710580,송파1동,송파구,200.35283465905235,32806.018865240236,0.006107197446970229
3111017,송파나루역 3번,골목상권,11710561,방이1동,송파구,10.249219492107894,32806.018865240236,0.0003124188745427901
3111018,풍납초등학교(풍납백제문화공원),골목상권,11710510,풍납1동,송파구,27101.11815286974,27101.118152869738,1.0000000000000002
3111019,한성백제역 3번,골목상권,11710562,방이2동,송파구,182428.45079658015,182798.13102400774,0.9979776586042937
3111019,한성백제역 3번,골목상권,11710566,오륜동,송파구,253.76216628584342,182798.13102400774,0.0013882098512950094
3111019,한성백제역 3번,골목상권,11710561,방이1동,송파구,115.91806114208923,182798.13102400774,0.0006341315444131383
3111020,방이동고분군(방산고등학교),골목상권,11710561,방이1동,송파구,28997.120136207024,28997.120136207024,1.0
3111021,방이역 4번,골목상권,11710561,방이1동,송파구,303170.8090778716,324278.36566545296,0.9349091434321668
3111021,방이역 4번,골목상권,11710566,오륜동,송파구,20942.25373149155,324278.36566545296,0.06458110052613551
3111021,방이역 4번,골목상권,11710570,오금동,송파구,165.30285608984227,324278.36566545296,0.0005097560416977666
3111022,석촌중학교(방이육교),골목상권,11710620,가락본동,송파구,80535.0690150789,80535.0690150788,1.0000000000000013
3111023,문정역 1번,골목상권,11710641,문정1동,송파구,61835.9136267481,61837.729874250355,0.999970628813413
3111023,문정역 1번,골목상권,11710642,문정2동,송파구,1.816244672182439,61837.729874250355,2.9371140820917092e-05
3111023,문정역 1번,골목상권,11710620,가락본동,송파구,2.8299097887050297e-06,61837.729874250355,4.5763481202491926e-11
3111024,경찰병원역 4번(건너말공원),골목상권,11710620,가락본동,송파구,34910.035852908346,34910.0358529083,1.0000000000000013
3111025,경찰병원역 3번,골목상권,11710632,가락2동,송파구,59147.09739338447,59147.09739338448,0.9999999999999999
3111026,문정역 2번,골목상권,11710641,문정1동,송파구,89908.4137353319,123211.60248729112,0.7297073645690604
3111026,문정역 2번,골목상권,11710646,장지동,송파구,33303.188751959184,123211.60248729112,0.27029263543093923
3111027,문정초등학교,골목상권,11710641,문정1동,송파구,124929.31617453639,124929.31617453648,0.9999999999999993
3111028,문현중학교(장지역 1번),골목상권,11710646,장지동,송파구,53606.11878934355,53688.076363496344,0.998473449232975
3111028,문현중학교(장지역 1번),골목상권,11710641,문정1동,송파구,81.95757415282726,53688.076363496344,0.0015265507670256546
3111029,오금역 4번,골목상권,11710632,가락2동,송파구,38773.039001366604,43088.738667980775,0.8998415873839174
3111029,오금역 4번,골목상권,11710620,가락본동,송파구,4315.69966661491,43088.738667980775,0.10015841261609973
3111030,방이역 2번,골목상권,11710570,오금동,송파구,50911.40856769794,50911.408567697945,0.9999999999999999
