area_code,study_room_store_count,minimum_period_ratio,cafe_store_count_2025,area_km2,study_cafe_inside_count,starbucks_inside_count,poi_public_library_inside_count,poi_reading_room_inside_count,poi_university_learning_facility_inside_count,poi_youth_space_inside_count,study_public_inside_count,study_public_nearby_only_count,study_room_per_km2,cafe_store_per_km2_2025,study_cafe_per_km2,starbucks_per_km2,study_public_inside_per_km2,study_public_nearby_only_per_km2,study_room_percentile,cafe_supply_percentile,study_cafe_percentile,starbucks_percentile,study_public_inside_percentile,study_public_nearby_only_percentile,study_public_percentile,access_percentile,study_stay_current_score,study_stay_current_rank,poi_snapshot_date,public_facility_snapshot_date,historical_2025_use_allowed,poi_source
3120247,5.0,0.4580838323353293,3.0,0.09447801180859779,2.0,1.0,0,0,0,0,0,0,52.92236684795461,31.75342010877277,21.168946739181845,10.584473369590922,0.0,0.0,93.25699745547074,15.648854961832063,91.6030534351145,91.73027989821882,0.0,0.0,0.0,14.694656488549619,54.459287531806616,156,2026-09-18,2026-09-21,False,Kakao Local keyword search
3120047,2.0,0.3353293413173652,20.0,0.156092487095066,1.0,0.0,1,0,0,0,1,0,12.812916478048857,128.12916478048857,6.4064582390244285,0.0,6.4064582390244285,0.0,70.73791348600508,69.21119592875317,78.11704834605598,40.903307888040715,33.33333333333333,0.0,26.666666666666664,5.661577608142494,54.41730279898219,157,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110325,1.0,0.6676646706586826,3.0,0.10460574896510401,1.0,0.0,1,0,0,0,1,0,9.559704030546117,28.67911209163835,9.559704030546117,0.0,9.559704030546117,0.0,65.52162849872774,14.249363867684478,81.42493638676844,40.903307888040715,62.16216216216216,0.0,49.72972972972973,39.50381679389313,54.37978818513169,158,2026-09-18,2026-09-21,False,Kakao Local keyword search
3120246,5.0,0.6646706586826348,11.0,0.24248502932338328,3.0,3.0,0,0,0,0,0,0,20.619829661038132,45.36362525428389,12.37189779662288,12.37189779662288,0.0,0.0,80.91603053435115,24.173027989821882,84.47837150127226,93.63867684478372,0.0,0.0,0.0,38.8676844783715,54.35750636132315,159,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110159,4.0,0.9041916167664672,13.0,0.21073350108570799,1.0,0.0,1,0,0,0,1,3,18.98131991065412,61.68928970962588,4.74532997766353,0.0,4.74532997766353,14.235989932990588,79.51653944020356,35.49618320610687,76.33587786259542,40.903307888040715,18.01801801801802,31.368821292775667,20.68817867296955,59.478371501272264,54.3284754292504,160,2026-09-18,2026-09-21,False,Kakao Local keyword search
3130032,1.0,0.9491017964071856,8.0,0.019707665567657635,0.0,0.0,0,0,0,0,0,3,50.741676966606626,405.933415732853,0.0,0.0,0.0,152.2250308998199,92.74809160305344,97.70992366412213,37.02290076335878,40.903307888040715,0.0,95.05703422053232,19.011406844106464,67.1119592875318,54.27938060546252,161,2026-09-18,2026-09-21,False,Kakao Local keyword search
3130325,1.0,0.4580838323353293,2.0,0.02752560012558005,1.0,0.0,0,0,0,0,0,0,36.32981644133824,72.65963288267648,36.32981644133824,0.0,0.0,0.0,88.42239185750637,43.12977099236641,95.67430025445293,40.903307888040715,0.0,0.0,0.0,14.694656488549619,53.99491094147583,162,2026-09-18,2026-09-21,False,Kakao Local keyword search
3120229,4.0,0.5149700598802395,16.0,0.14658060543791093,2.0,0.0,0,0,0,0,0,0,27.28873978961925,109.154959158477,13.644369894809625,0.0,0.0,0.0,84.7328244274809,62.849872773536894,85.75063613231552,40.903307888040715,0.0,0.0,0.0,20.419847328244277,53.99491094147582,163,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110434,1.0,1.0,9.0,0.03806094567487044,0.0,0.0,0,0,0,0,0,2,26.27365091089277,236.46285819803492,0.0,0.0,0.0,52.54730182178554,83.84223918575063,89.56743002544529,37.02290076335878,40.903307888040715,0.0,77.75665399239544,15.55133079847909,95.61068702290076,53.87998626147699,164,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110247,3.0,0.994011976047904,6.0,0.14832561047012102,2.0,0.0,0,0,0,0,0,0,20.225772140707456,40.45154428141491,13.483848093804971,0.0,0.0,0.0,80.40712468193384,20.35623409669211,85.6234096692112,40.903307888040715,0.0,0.0,0.0,87.91348600508906,53.68320610687023,165,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110419,1.0,0.4640718562874251,17.0,0.12589827641272525,2.0,0.0,0,0,0,0,0,2,7.942920494969734,135.02964841448548,15.885840989939467,0.0,0.0,15.885840989939467,62.849872773536894,71.37404580152672,88.16793893129771,40.903307888040715,0.0,35.551330798479086,7.110266159695818,15.712468193384224,53.66760030573051,166,2026-09-18,2026-09-21,False,Kakao Local keyword search
3120043,5.0,0.8532934131736527,35.0,0.4351296111240818,1.0,1.0,0,0,0,0,0,2,11.49082910511047,80.43580373577329,2.298165821022094,2.298165821022094,0.0,4.596331642044188,69.59287531806616,47.07379134860051,74.30025445292621,82.06106870229007,0.0,4.942965779467681,0.9885931558935361,54.64376590330788,53.65827842761637,167,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110191,0.0,0.9580838323353292,17.0,0.079112448117574,1.0,0.0,0,0,0,0,0,0,0.0,214.8840088317736,12.64023581363374,0.0,0.0,0.0,27.417302798982192,87.27735368956743,84.60559796437659,40.903307888040715,0.0,0.0,0.0,69.27480916030534,53.603689567430024,168,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110572,2.0,0.3982035928143712,29.0,0.1481149863403561,1.0,0.0,0,0,0,0,0,2,13.503022546308472,195.79382692147286,6.751511273154236,0.0,0.0,13.503022546308472,72.51908396946564,84.60559796437659,78.37150127226464,40.903307888040715,0.0,30.228136882129274,6.0456273764258555,11.450381679389313,53.5246471037839,169,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110195,1.0,1.0,8.0,0.11529557736313627,1.0,0.0,0,0,0,0,0,0,8.673359576060655,69.38687660848524,8.673359576060655,0.0,0.0,0.0,64.12213740458014,41.348600508905854,80.1526717557252,40.903307888040715,0.0,0.0,0.0,95.61068702290076,53.517811704834614,170,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110174,1.0,0.8802395209580839,7.0,0.10337890558196468,1.0,0.0,0,0,0,0,0,6,9.673153283743588,67.71207298620511,9.673153283743588,0.0,0.0,58.03891970246153,65.9033078880407,39.82188295165394,81.67938931297711,40.903307888040715,0.0,80.98859315589354,16.19771863117871,57.50636132315522,53.44310606720266,171,2026-09-18,2026-09-21,False,Kakao Local keyword search
3120014,2.0,0.9550898203592816,30.0,0.13592362668091174,0.0,0.0,1,0,0,0,1,1,14.714145353810425,220.71218030715636,0.0,0.0,7.357072676905212,7.357072676905212,74.04580152671755,87.53180661577609,37.02290076335878,40.903307888040715,41.44144144144144,11.977186311787072,35.54859041551057,68.63867684478372,53.407428006766246,172,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110520,4.0,0.3892215568862275,5.0,0.060540585380085374,0.0,0.0,0,0,0,1,1,3,66.07137963545009,82.58922454431261,0.0,0.0,16.51784490886252,49.553534726587564,95.67430025445293,48.60050890585242,37.02290076335878,40.903307888040715,77.47747747747748,75.66539923954373,77.11506182989073,10.623409669211197,53.32377572475678,173,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110429,1.0,1.0,14.0,0.16043068079701578,0.0,2.0,1,0,0,0,1,3,6.233221694454103,87.26510372235744,0.0,12.466443388908205,6.233221694454103,18.69966508336231,58.905852417302796,51.653944020356235,37.02290076335878,93.89312977099237,30.630630630630627,39.73384030418251,32.45127256534101,95.61068702290076,53.13147588711401,174,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110042,1.0,0.8562874251497006,4.0,0.07255247341064666,1.0,0.0,0,0,0,0,0,2,13.78312761771752,55.13251047087008,13.78312761771752,0.0,0.0,27.56625523543504,73.02798982188295,30.53435114503817,86.00508905852418,40.903307888040715,0.0,53.80228136882129,10.760456273764259,55.089058524173026,53.08720575856965,175,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110413,5.0,0.592814371257485,3.0,0.07429635045379615,1.0,0.0,0,0,0,0,0,3,67.29805662674413,40.37883397604647,13.459611325348826,0.0,0.0,40.37883397604647,96.0559796437659,19.974554707379134,85.49618320610686,40.903307888040715,0.0,69.77186311787072,13.954372623574145,30.725190839694655,53.007159511992185,176,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110143,1.0,0.8473053892215568,2.0,0.008055172250296009,0.0,0.0,0,0,0,0,0,2,124.14383813620526,248.28767627241052,0.0,0.0,0.0,248.28767627241052,98.60050890585241,91.34860050890585,37.02290076335878,40.903307888040715,0.0,97.90874524714829,19.58174904942966,53.88040712468194,52.99395795237957,177,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110298,3.0,0.3143712574850299,2.0,0.03787290215948532,0.0,0.0,0,2,0,0,2,2,79.21230824526728,52.808205496844856,0.0,0.0,52.808205496844856,52.808205496844856,97.45547073791349,28.75318066157761,37.02290076335878,40.903307888040715,95.4954954954955,77.9467680608365,91.98575000856371,4.007633587786259,52.92641208822673,178,2026-09-18,2026-09-21,False,Kakao Local keyword search
3120213,3.0,0.6017964071856288,38.0,0.22875087834122154,1.0,0.0,0,0,0,0,0,0,13.114703741268178,166.11958072273026,4.371567913756059,0.0,0.0,0.0,71.50127226463104,79.00763358778626,75.82697201017811,40.903307888040715,0.0,0.0,0.0,31.48854961832061,52.56361323155217,179,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110150,1.0,0.9461077844311376,15.0,0.15938800268377767,1.0,0.0,0,0,0,0,0,2,6.273997936870934,94.109969053064,6.273997936870934,0.0,0.0,12.547995873741868,59.16030534351145,55.089058524173026,77.86259541984732,40.903307888040715,0.0,27.756653992395435,5.551330798479087,66.34860050890585,52.331640205497344,180,2026-09-18,2026-09-21,False,Kakao Local keyword search
3111021,9.0,0.3293413173652694,27.0,0.324026928449671,2.0,1.0,0,0,0,0,0,0,27.77546928911469,83.32640786734407,6.172326508692153,3.0861632543460766,0.0,0.0,85.1145038167939,49.23664122137404,77.60814249363868,82.69720101781171,0.0,0.0,0.0,4.89821882951654,52.19465648854962,181,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110081,1.0,0.4401197604790419,35.0,0.1049317763014622,0.0,0.0,1,0,0,0,1,2,9.530001637702812,333.55005731959847,0.0,0.0,9.530001637702812,19.060003275405624,65.2671755725191,95.67430025445293,37.02290076335878,40.903307888040715,61.261261261261254,40.49429657794677,57.10786832459836,13.740458015267176,52.1340418583039,182,2026-09-18,2026-09-21,False,Kakao Local keyword search
3130063,1.0,0.9850299401197604,2.0,0.015012189006012411,0.0,0.0,0,0,0,0,0,4,66.61253729216293,133.22507458432585,0.0,0.0,0.0,266.4501491686517,95.80152671755725,70.73791348600508,37.02290076335878,40.903307888040715,0.0,98.28897338403041,19.657794676806084,79.26208651399492,52.03588463510677,183,2026-09-18,2026-09-21,False,Kakao Local keyword search
3130099,3.0,1.0,4.0,0.021792485844239675,0.0,0.0,0,0,0,0,0,0,137.66212911378253,183.54950548504337,0.0,0.0,0.0,0.0,98.9821882951654,82.56997455470739,37.02290076335878,40.903307888040715,0.0,0.0,0.0,95.61068702290076,51.9910941475827,184,2026-09-18,2026-09-21,False,Kakao Local keyword search
3120028,3.0,0.9221556886227544,60.0,0.22134907786513175,0.0,2.0,0,0,0,0,0,2,13.553252757745408,271.0650551549082,0.0,9.03550183849694,0.0,9.03550183849694,72.64631043256998,92.6208651399491,37.02290076335878,90.07633587786259,0.0,19.20152091254753,3.840304182509506,62.913486005089055,51.96398958968256,185,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110410,0.0,0.6197604790419161,11.0,0.13085135562349823,2.0,1.0,0,0,0,0,0,3,0.0,84.06485318845733,15.284518761537697,7.642259380768849,0.0,22.926778142306546,27.417302798982192,49.61832061068702,87.27735368956743,88.54961832061069,0.0,47.338403041825096,9.46768060836502,33.651399491094146,51.8521875211641,186,2026-09-18,2026-09-21,False,Kakao Local keyword search
3120239,2.0,0.2604790419161676,22.0,0.15153233257414725,2.0,0.0,0,0,0,0,0,0,13.198503355852239,145.18353691437463,13.198503355852239,0.0,0.0,0.0,71.7557251908397,74.55470737913485,85.36895674300254,40.903307888040715,0.0,0.0,0.0,0.9541984732824428,51.74300254452927,187,2026-09-18,2026-09-21,False,Kakao Local keyword search
3120041,6.0,0.5808383233532934,105.0,1.0306550167035453,3.0,6.0,1,0,0,0,1,1,5.821540576390386,101.87696008683176,2.910770288195193,5.821540576390386,0.970256762731731,0.970256762731731,58.01526717557252,59.66921119592875,74.68193384223919,85.87786259541986,0.9009009009009009,0.38022813688212925,0.7967663480971466,29.325699745547073,51.736961412113075,188,2026-09-18,2026-09-21,False,Kakao Local keyword search
3130055,0.0,0.9880239520958084,3.0,0.03967925007890661,0.0,0.0,1,0,0,0,1,2,0.0,75.60626760924578,0.0,0.0,25.20208920308193,50.40417840616386,27.417302798982192,45.41984732824427,37.02290076335878,40.903307888040715,88.28828828828829,75.8555133079848,85.8017332922276,82.44274809160305,51.5273950045015,189,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110269,3.0,0.7365269461077845,1.0,0.0500271978814398,1.0,0.0,0,0,0,0,0,0,59.96738028601451,19.989126762004837,19.989126762004837,0.0,0.0,0.0,94.65648854961832,10.559796437659033,90.45801526717557,40.903307888040715,0.0,0.0,0.0,45.16539440203562,51.526717557251914,190,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110401,2.0,0.3892215568862275,0.0,0.04473312522130701,2.0,0.0,0,0,0,0,0,2,44.70959697328216,0.0,44.70959697328216,0.0,0.0,44.70959697328216,91.34860050890585,3.816793893129771,96.81933842239185,40.903307888040715,0.0,72.81368821292776,14.562737642585553,10.623409669211197,51.385829971265196,191,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110173,0.0,0.9041916167664672,4.0,0.04922918628316342,1.0,0.0,0,0,0,0,0,2,0.0,81.25261256589197,20.31315314147299,0.0,0.0,40.62630628294598,27.417302798982192,47.45547073791349,90.96692111959288,40.903307888040715,0.0,69.96197718631178,13.992395437262358,59.478371501272264,51.35763939279599,192,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110056,0.0,0.9880239520958084,12.0,0.12950938038681883,0.0,0.0,3,0,0,0,3,3,0.0,92.65738098783562,0.0,0.0,23.164345246958906,23.164345246958906,27.417302798982192,54.32569974554708,37.02290076335878,40.903307888040715,84.68468468468468,48.47908745247148,77.44356523824204,82.44274809160305,51.19163925629981,193,2026-09-18,2026-09-21,False,Kakao Local keyword search
3111058,2.0,0.4161676646706587,2.0,0.03966351893179696,1.0,0.0,0,0,0,0,0,0,50.42416946007946,50.42416946007946,25.21208473003973,0.0,0.0,0.0,92.23918575063614,27.099236641221374,93.00254452926208,40.903307888040715,0.0,0.0,0.0,12.086513994910941,51.10050890585242,194,2026-09-18,2026-09-21,False,Kakao Local keyword search
3111004,5.0,0.3562874251497006,19.0,0.2453723283299328,1.0,1.0,0,0,0,0,0,1,20.37719588851476,77.43334437635608,4.075439177702951,4.075439177702951,0.0,4.075439177702951,80.78880407124683,45.92875318066158,75.69974554707379,84.22391857506362,0.0,3.6121673003802277,0.7224334600760456,7.315521628498728,51.01598796427984,195,2026-09-18,2026-09-21,False,Kakao Local keyword search
3120195,8.0,0.5838323353293413,23.0,0.12673359636089887,0.0,2.0,0,0,0,0,0,1,63.12454021440711,181.48305311642045,0.0,15.781135053601778,0.0,7.890567526800889,95.41984732824427,82.31552162849873,37.02290076335878,96.18320610687023,0.0,14.82889733840304,2.9657794676806084,29.898218829516537,50.968473959693874,196,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110155,0.0,0.937125748502994,10.0,0.09723942205944856,1.0,0.0,0,0,0,0,0,3,0.0,102.83894935005242,10.283894935005241,0.0,0.0,30.851684805015722,27.417302798982192,60.43256997455471,82.56997455470739,40.903307888040715,0.0,58.74524714828897,11.749049429657795,64.75826972010178,50.86444092918856,197,2026-09-18,2026-09-21,False,Kakao Local keyword search
3120039,1.0,0.9880239520958084,32.0,0.1988254682002035,0.0,2.0,0,0,0,0,0,5,5.02953675428074,160.9451761369837,0.0,10.05907350856148,0.0,25.1476837714037,57.12468193384224,78.2442748091603,37.02290076335878,91.0941475826972,0.0,51.14068441064639,10.228136882129277,82.44274809160305,50.811530684313894,198,2026-09-18,2026-09-21,False,Kakao Local keyword search
3120078,0.0,0.6826347305389222,7.0,0.09410693826158718,1.0,1.0,0,0,0,0,0,2,0.0,74.38346342266752,10.626209060381074,10.626209060381074,0.0,21.252418120762147,27.417302798982192,44.529262086513995,82.95165394402035,91.98473282442748,0.0,44.29657794676806,8.859315589353612,40.13994910941476,50.66181222728548,199,2026-09-18,2026-09-21,False,Kakao Local keyword search
3120083,2.0,0.9191616766467066,5.0,0.12572336625847663,1.0,0.0,0,0,0,0,0,3,15.907941852974004,39.769854632435006,7.953970926487002,0.0,0.0,23.861912779461004,76.46310432569975,19.84732824427481,79.77099236641222,40.903307888040715,0.0,49.23954372623574,9.847908745247148,61.895674300254456,50.627342563298804,200,2026-09-18,2026-09-21,False,Kakao Local keyword search
3120021,3.0,0.8712574850299402,26.0,0.1325897309466503,0.0,1.0,0,0,0,0,0,0,22.62618664794712,196.0936176155417,0.0,7.542062215982373,0.0,0.0,81.80661577608143,84.7328244274809,37.02290076335878,88.16793893129771,0.0,0.0,0.0,56.424936386768444,50.5470737913486,201,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110145,2.0,0.9101796407185628,2.0,0.014944616915673588,0.0,0.0,0,0,0,0,0,2,133.82745180322712,133.82745180322712,0.0,0.0,0.0,133.82745180322712,98.85496183206108,70.86513994910942,37.02290076335878,40.903307888040715,0.0,93.72623574144487,18.745247148288975,60.75063613231551,50.47932932787663,202,2026-09-18,2026-09-21,False,Kakao Local keyword search
3130065,2.0,0.997005988023952,10.0,0.06928555784502749,0.0,0.0,0,0,0,0,0,2,28.866044558282166,144.33022279141082,0.0,0.0,0.0,28.866044558282166,85.75063613231552,74.17302798982189,37.02290076335878,40.903307888040715,0.0,55.893536121673,11.178707224334602,90.07633587786259,50.429125668785495,203,2026-09-18,2026-09-21,False,Kakao Local keyword search
3120203,6.0,0.6107784431137725,48.0,0.1731200559890376,0.0,1.0,0,0,0,0,0,1,34.658029456621335,277.2642356529707,0.0,5.776338242770223,0.0,5.776338242770223,87.91348600508906,93.12977099236642,37.02290076335878,85.75063613231552,0.0,7.984790874524715,1.596958174904943,32.50636132315521,50.408450159154015,204,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110537,0.0,0.7125748502994012,13.0,0.05274671876040556,0.0,0.0,1,0,0,0,1,0,0.0,246.46082837968828,0.0,0.0,18.95852525997602,0.0,27.417302798982192,90.96692111959288,37.02290076335878,40.903307888040715,81.98198198198197,0.0,65.58558558558558,42.43002544529262,50.314954267244346,205,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110408,0.0,0.281437125748503,6.0,0.053156829646392754,2.0,0.0,0,0,0,0,0,3,0.0,112.87354870320343,37.62451623440114,0.0,0.0,56.43677435160171,27.417302798982192,64.24936386768448,96.18320610687023,40.903307888040715,0.0,79.84790874524715,15.969581749049432,2.035623409669211,50.09277131164195,206,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110064,1.0,0.5419161676646707,12.0,0.13145173796604231,1.0,0.0,0,0,0,0,0,4,7.607354725567251,91.288256706807,7.607354725567251,0.0,0.0,30.429418902269003,62.213740458015266,53.9440203562341,79.26208651399492,40.903307888040715,0.0,58.36501901140685,11.673003802281372,23.85496183206107,50.012717808802336,207,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110060,1.0,0.4940119760479042,11.0,0.09464849016130768,0.0,0.0,1,0,0,0,1,3,10.565408896599601,116.21949786259562,0.0,0.0,10.565408896599601,31.696226689798806,67.93893129770993,65.2671755725191,37.02290076335878,40.903307888040715,65.76576576576578,60.07604562737643,64.6278217380879,19.083969465648856,50.012078342528525,208,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110428,6.0,0.5329341317365269,9.0,0.2175580492738075,2.0,0.0,1,0,0,0,1,2,27.57884628965718,41.36826943448577,9.192948763219059,0.0,4.5964743816095295,9.192948763219059,84.98727735368958,20.865139949109416,81.04325699745547,40.903307888040715,17.117117117117118,19.771863117870723,17.64806631726784,21.692111959287534,49.979994942842886,209,2026-09-18,2026-09-21,False,Kakao Local keyword search
3130007,1.0,0.9760479041916168,7.0,0.06632271651009257,0.0,1.0,0,0,0,0,0,1,15.077790124109683,105.54453086876778,0.0,15.077790124109683,0.0,15.077790124109683,75.06361323155217,61.45038167938931,37.02290076335878,95.67430025445293,0.0,33.840304182509506,6.768060836501902,73.91857506361323,49.89686916475586,210,2026-09-18,2026-09-21,False,Kakao Local keyword search
3120007,2.0,0.8353293413173652,80.0,0.19752654537373546,0.0,1.0,0,0,0,0,0,1,10.125221378300552,405.008855132022,0.0,5.062610689150276,0.0,5.062610689150276,66.79389312977099,97.58269720101781,37.02290076335878,85.1145038167939,0.0,6.083650190114068,1.2167300380228137,52.67175572519084,49.785330740428996,211,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110574,3.0,0.3353293413173652,0.0,0.016291804783456442,1.0,0.0,0,0,0,0,0,0,184.1416613981502,0.0,61.3805537993834,0.0,0.0,0.0,99.61832061068702,3.816793893129771,98.47328244274809,40.903307888040715,0.0,0.0,0.0,5.661577608142494,49.713740458015266,212,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110124,0.0,0.9640718562874252,10.0,0.07953543958632875,0.0,0.0,0,0,0,1,1,2,0.0,125.73011543044124,0.0,0.0,12.573011543044124,25.14602308608825,27.417302798982192,68.19338422391857,37.02290076335878,40.903307888040715,69.36936936936937,50.950570342205324,65.68560956393657,70.0381679389313,49.67974277792727,213,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110153,0.0,0.9461077844311376,5.0,0.05002982566562065,0.0,0.0,1,0,0,0,1,1,0.0,99.94038423035892,0.0,0.0,19.988076846071785,19.988076846071785,27.417302798982192,58.01526717557252,37.02290076335878,40.903307888040715,82.88288288288288,42.01520912547528,74.70934813140137,66.34860050890585,49.58881619116577,214,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110066,1.0,0.7365269461077845,12.0,0.13363771620633774,0.0,1.0,1,0,0,0,1,1,7.482917460636575,89.7950095276389,0.0,7.482917460636575,7.482917460636575,7.482917460636575,61.57760814249363,53.30788804071247,37.02290076335878,87.91348600508906,45.94594594594595,12.737642585551331,39.30428527386703,45.16539440203562,49.50843975197442,215,2026-09-18,2026-09-21,False,Kakao Local keyword search
3120214,0.0,0.7395209580838323,12.0,0.08906789563950791,1.0,0.0,0,0,0,0,0,1,0.0,134.7286798889762,11.227389990748016,0.0,0.0,11.227389990748016,27.417302798982192,71.2468193384224,83.33333333333334,40.903307888040715,0.0,24.334600760456272,4.866920152091255,46.0559796437659,49.46893110420961,216,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110323,0.0,0.8562874251497006,8.0,0.08358068451681301,1.0,0.0,0,0,0,0,0,2,0.0,95.71589472195251,11.964486840244064,0.0,0.0,23.928973680488127,27.417302798982192,55.97964376590331,84.0966921119593,40.903307888040715,0.0,49.42965779467681,9.885931558935361,55.089058524173026,49.314972571329065,217,2026-09-18,2026-09-21,False,Kakao Local keyword search
3120233,0.0,0.437125748502994,14.0,0.11491357723272445,1.0,2.0,0,0,0,0,0,0,0.0,121.83068647882243,8.702191891344459,17.404383782688917,0.0,0.0,27.417302798982192,67.04834605597965,80.40712468193384,96.56488549618321,0.0,0.0,0.0,13.486005089058525,49.29707379134861,218,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110415,2.0,0.4640718562874251,8.0,0.19735737989000987,3.0,0.0,1,0,0,0,1,2,10.13390024287224,40.53560097148896,15.20085036430836,0.0,5.06695012143612,10.13390024287224,66.92111959287533,20.483460559796438,87.1501272264631,40.903307888040715,21.62162162162162,21.863117870722434,21.669920871441786,15.712468193384224,49.251286973270545,219,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110432,0.0,0.9191616766467066,9.0,0.06904635858376469,0.0,0.0,1,0,0,0,1,1,0.0,130.34720707365773,0.0,0.0,14.48302300818419,14.48302300818419,27.417302798982192,69.97455470737913,37.02290076335878,40.903307888040715,74.77477477477478,31.93916349809886,66.2076525194396,61.895674300254456,49.23707757767927,220,2026-09-18,2026-09-21,False,Kakao Local keyword search
3130035,1.0,0.9850299401197604,25.0,0.09965206319338822,0.0,0.0,0,0,0,0,0,3,10.034915163365616,250.87287908414038,0.0,0.0,0.0,30.104745490096846,66.53944020356234,91.73027989821882,37.02290076335878,40.903307888040715,0.0,57.60456273764258,11.520912547528518,79.26208651399492,49.16805019398407,221,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110274,1.0,0.7664670658682635,14.0,0.16397164638261622,1.0,0.0,0,0,0,0,0,1,6.098615352477287,85.38061493468201,6.098615352477287,0.0,0.0,6.098615352477287,58.524173027989825,50.50890585241731,77.48091603053436,40.903307888040715,0.0,8.745247148288973,1.7490494296577948,47.900763358778626,48.82945365183487,222,2026-09-18,2026-09-21,False,Kakao Local keyword search
3001492,4.0,0.937125748502994,230.0,0.9828817971994295,0.0,12.0,0,0,0,0,0,4,4.0696653569100425,234.00575802232743,0.0,12.208996070730127,0.0,4.0696653569100425,55.85241730279898,89.05852417302799,37.02290076335878,93.51145038167938,0.0,3.4220532319391634,0.6844106463878328,64.75826972010178,48.80736558983736,223,2026-09-18,2026-09-21,False,Kakao Local keyword search
3111078,3.0,0.5598802395209581,15.0,0.20716631336930924,2.0,0.0,0,0,0,0,0,0,14.481118822885017,72.40559411442509,9.654079215256678,0.0,0.0,0.0,73.79134860050891,42.74809160305343,81.55216284987277,40.903307888040715,0.0,0.0,0.0,26.52671755725191,48.689567430025456,224,2026-09-18,2026-09-21,False,Kakao Local keyword search
3130058,1.0,0.2964071856287425,3.0,0.007480199924228346,0.0,0.0,0,0,0,0,0,1,133.68626642731874,401.05879928195617,0.0,0.0,0.0,133.68626642731874,98.72773536895674,97.45547073791349,37.02290076335878,40.903307888040715,0.0,93.5361216730038,18.707224334600763,3.11704834605598,48.677831635367994,225,2026-09-18,2026-09-21,False,Kakao Local keyword search
3130153,2.0,0.6796407185628742,7.0,0.0336021646911002,0.0,0.0,0,0,0,0,0,1,59.51997492976147,208.31991225416513,0.0,0.0,0.0,29.759987464880734,94.40203562340967,86.51399491094148,37.02290076335878,40.903307888040715,0.0,56.84410646387833,11.368821292775667,39.82188295165394,48.5905581516849,226,2026-09-18,2026-09-21,False,Kakao Local keyword search
3001493,2.0,0.997005988023952,77.0,0.6056013616241605,0.0,5.0,0,0,0,0,0,6,3.3025024822206577,127.14634556549532,0.0,8.256256205551644,0.0,9.907507446661972,55.343511450381676,68.95674300254453,37.02290076335878,89.31297709923665,0.0,20.912547528517113,4.182509505703423,90.07633587786259,48.527341595797175,227,2026-09-18,2026-09-21,False,Kakao Local keyword search
3120050,1.0,0.8053892215568862,13.0,0.058868020478405295,0.0,0.0,0,0,0,0,0,4,16.987151799453365,220.83297339289373,0.0,0.0,0.0,67.94860719781346,77.735368956743,87.65903307888041,37.02290076335878,40.903307888040715,0.0,84.4106463878327,16.88212927756654,50.31806615776081,48.41459379444461,228,2026-09-18,2026-09-21,False,Kakao Local keyword search
3110033,1.0,0.9850299401197604,1.0,0.07781033946123883,0.0,0.0,1,0,0,0,1,2,12.851762464012245,12.851762464012245,0.0,0.0,12.851762464012245,25.70352492802449,70.99236641221374,8.778625954198473,37.02290076335878,40.903307888040715,70.27027027027027,51.71102661596958,66.55842153941015,79.26208651399492,48.40074283205506,229,2026-09-18,2026-09-21,False,Kakao Local keyword search
